SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:11 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -8.314848E-6,    -1.379997E-4
8.566250E+6,    -5.535781E-6,    -1.285002E-4
8.572500E+6,    2.130866E-6,    -1.284778E-4
8.578750E+6,    -1.522154E-5,    -1.254007E-4
8.585000E+6,    -2.329797E-5,    -1.254678E-4
8.591250E+6,    -3.725290E-7,    -1.253337E-4
8.597500E+6,    -1.138449E-5,    -1.504570E-4
8.603750E+6,    -2.770126E-5,    -1.502261E-4
8.610000E+6,    -1.678616E-5,    -1.408979E-4
8.616250E+6,    -7.703900E-6,    -1.284629E-4
8.622500E+6,    -3.279001E-5,    -1.404732E-4
8.628750E+6,    1.524389E-5,    -1.442730E-4
8.635000E+6,    -2.092123E-5,    -1.342297E-4
8.641250E+6,    -1.631677E-6,    -1.597703E-4
8.647500E+6,    -1.855195E-5,    -1.406521E-4
8.653750E+6,    7.107854E-6,    -1.631752E-4
8.660000E+6,    -6.586313E-6,    -1.345947E-4
8.666250E+6,    5.669892E-6,    -1.444891E-4
8.672500E+6,    -1.757592E-5,    -1.280308E-4
8.678750E+6,    -2.171844E-5,    -1.373440E-4
8.685000E+6,    -2.044439E-5,    -1.403987E-4
8.691250E+6,    -1.721829E-5,    -1.310781E-4
8.697500E+6,    -1.353770E-5,    -1.405403E-4
8.703750E+6,    -9.171665E-6,    -1.502633E-4
8.710000E+6,    5.230308E-6,    -1.320094E-4
8.716250E+6,    -1.005828E-5,    -1.501888E-4
8.722500E+6,    -3.255904E-6,    -1.316890E-4
8.728750E+6,    -3.108382E-5,    -1.553893E-4
8.735000E+6,    -1.806766E-5,    -1.340806E-4
8.741250E+6,    -9.797513E-6,    -1.533926E-4
8.747500E+6,    -1.759827E-5,    -1.528114E-4
8.753750E+6,    4.619360E-7,    -1.256019E-4
8.760000E+6,    -2.801418E-5,    -1.302585E-4
8.766250E+6,    -6.817281E-6,    -1.628846E-4
8.772500E+6,    -2.465397E-5,    -1.398325E-4
8.778750E+6,    -8.091331E-6,    -1.439899E-4
8.785000E+6,    -6.780028E-7,    -1.444444E-4
8.791250E+6,    -2.436340E-6,    -1.414120E-4
8.797500E+6,    -1.569092E-5,    -1.465604E-4
8.803750E+6,    -1.874566E-5,    -1.588985E-4
8.810000E+6,    -9.693205E-6,    -1.439080E-4
8.816250E+6,    -8.858740E-6,    -1.471564E-4
8.822500E+6,    -1.437217E-5,    -1.341775E-4
8.828750E+6,    -2.010912E-5,    -1.588166E-4
8.835000E+6,    -3.059953E-5,    -1.515672E-4
8.841250E+6,    1.068413E-5,    -1.237094E-4
8.847500E+6,    -2.871454E-5,    -1.389980E-4
8.853750E+6,    4.574656E-6,    -1.486391E-4
8.860000E+6,    -1.899898E-6,    -1.510307E-4
8.866250E+6,    -3.309548E-5,    -1.289770E-4
8.872500E+6,    -1.492351E-5,    -1.591146E-4
8.878750E+6,    -1.782924E-5,    -1.525357E-4
8.885000E+6,    -4.895031E-6,    -1.477972E-4
8.891250E+6,    -1.455843E-5,    -1.623258E-4
8.897500E+6,    -2.160668E-7,    -1.418516E-4
