SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:00 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -2.524257E-5,    -1.395047E-4
8.566250E+6,    -2.010167E-5,    -1.707375E-4
8.572500E+6,    -1.976639E-5,    -1.705214E-4
8.578750E+6,    1.014024E-5,    -1.832470E-4
8.585000E+6,    -1.451373E-5,    -1.660436E-4
8.591250E+6,    1.356006E-6,    -1.773760E-4
8.597500E+6,    1.849979E-5,    -1.533702E-4
8.603750E+6,    -1.128018E-5,    -1.901165E-4
8.610000E+6,    -2.297759E-5,    -1.635924E-4
8.616250E+6,    -1.514703E-5,    -1.726821E-4
8.622500E+6,    -1.148134E-5,    -1.541525E-4
8.628750E+6,    -7.376075E-6,    -1.819730E-4
8.635000E+6,    -9.328127E-6,    -1.713559E-4
8.641250E+6,    -1.488626E-5,    -1.829937E-4
8.647500E+6,    -2.015382E-5,    -1.516566E-4
8.653750E+6,    -3.367662E-6,    -1.705885E-4
8.660000E+6,    -2.410263E-5,    -1.769215E-4
8.666250E+6,    -1.947582E-5,    -1.621172E-4
8.672500E+6,    -5.125999E-6,    -1.669303E-4
8.678750E+6,    -1.839548E-5,    -1.759008E-4
8.685000E+6,    -1.105666E-5,    -1.818761E-4
8.691250E+6,    -6.824732E-6,    -1.601875E-4
8.697500E+6,    -4.716218E-6,    -1.809001E-4
8.703750E+6,    1.840293E-6,    -1.799837E-4
8.710000E+6,    -1.921505E-5,    -1.863316E-4
8.716250E+6,    2.846122E-6,    -1.906082E-4
8.722500E+6,    2.095848E-5,    -1.740530E-4
8.728750E+6,    -2.733618E-5,    -1.867712E-4
8.735000E+6,    -9.834766E-7,    -1.731887E-4
8.741250E+6,    -2.188236E-5,    -1.789704E-4
8.747500E+6,    -2.396852E-5,    -1.648143E-4
8.753750E+6,    -6.817281E-6,    -1.947284E-4
8.760000E+6,    3.717840E-6,    -1.652613E-4
8.766250E+6,    -2.878904E-5,    -1.934320E-4
8.772500E+6,    -2.622604E-6,    -1.766905E-4
8.778750E+6,    5.982816E-6,    -2.002865E-4
8.785000E+6,    -9.424984E-6,    -1.876205E-4
8.791250E+6,    -2.883375E-6,    -1.871735E-4
8.797500E+6,    3.412366E-6,    -1.826584E-4
8.803750E+6,    -1.201779E-5,    -1.771748E-4
8.810000E+6,    -7.115304E-6,    -1.590699E-4
8.816250E+6,    -6.765127E-6,    -1.660660E-4
8.822500E+6,    -2.030283E-5,    -1.743287E-4
8.828750E+6,    -2.158433E-5,    -1.601949E-4
8.835000E+6,    -3.592670E-5,    -1.647845E-4
8.841250E+6,    -9.685755E-8,    -1.793802E-4
8.847500E+6,    -4.229695E-5,    -1.824945E-4
8.853750E+6,    -7.301569E-6,    -1.904592E-4
8.860000E+6,    -1.504272E-5,    -1.840517E-4
8.866250E+6,    -1.548976E-5,    -1.838431E-4
8.872500E+6,    -2.497435E-5,    -1.561865E-4
8.878750E+6,    -1.675636E-5,    -1.800880E-4
8.885000E+6,    -1.709163E-5,    -1.733005E-4
8.891250E+6,    -2.314895E-5,    -2.015755E-4
8.897500E+6,    -2.413988E-5,    -1.944453E-4
8.903750E+6,    4.224479E-6,    -1.999810E-4
8.910000E+6,    3.114343E-6,    -1.861453E-4
8.916250E+6,    -1.101941E-5,    -1.972690E-4
8.922500E+6,    -3.901124E-5,    -2.090782E-4
8.928750E+6,    -2.598017E-5,    -1.978725E-4
8.935000E+6,    2.563000E-6,    -2.176464E-4
