SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 1:21 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.040846E-5,    -1.440197E-4
8.566250E+6,    1.698732E-6,    -1.583099E-4
8.572500E+6,    -1.443177E-5,    -1.580492E-4
8.578750E+6,    4.120171E-6,    -1.598522E-4
8.585000E+6,    -8.530915E-6,    -1.457036E-4
8.591250E+6,    -2.533197E-7,    -1.739264E-4
8.597500E+6,    -1.587719E-5,    -1.658797E-4
8.603750E+6,    6.139278E-6,    -1.537129E-4
8.610000E+6,    -2.861768E-5,    -1.513883E-4
8.616250E+6,    -1.154840E-6,    -1.583099E-4
8.622500E+6,    -1.934916E-5,    -1.483113E-4
8.628750E+6,    -4.813075E-6,    -1.645312E-4
8.635000E+6,    4.075468E-6,    -1.693144E-4
8.641250E+6,    -1.788139E-5,    -1.576692E-4
8.647500E+6,    3.933907E-6,    -1.536906E-4
8.653750E+6,    -2.594292E-5,    -1.777112E-4
8.660000E+6,    -9.141862E-6,    -1.469180E-4
8.666250E+6,    -1.072139E-5,    -1.784116E-4
8.672500E+6,    -1.563132E-5,    -1.436919E-4
8.678750E+6,    -2.074987E-5,    -1.732558E-4
8.685000E+6,    -2.608448E-5,    -1.461059E-4
8.691250E+6,    -1.934916E-5,    -1.339018E-4
8.697500E+6,    -1.849979E-5,    -1.668334E-4
8.703750E+6,    -3.284216E-5,    -1.425445E-4
8.710000E+6,    -5.632639E-6,    -1.503974E-4
8.716250E+6,    1.215935E-5,    -1.687482E-4
8.722500E+6,    -1.474470E-5,    -1.860112E-4
8.728750E+6,    -8.456409E-6,    -1.737550E-4
8.735000E+6,    -1.943111E-5,    -1.432747E-4
8.741250E+6,    -2.861768E-5,    -1.867115E-4
8.747500E+6,    -1.112372E-5,    -1.641214E-4
8.753750E+6,    -1.995265E-5,    -1.839548E-4
8.760000E+6,    -2.600253E-6,    -1.538917E-4
8.766250E+6,    -9.067357E-6,    -1.580641E-4
8.772500E+6,    -8.441508E-6,    -1.833588E-4
8.778750E+6,    -6.146729E-6,    -1.520291E-4
8.785000E+6,    -2.222508E-5,    -1.506135E-4
8.791250E+6,    1.011044E-5,    -1.379251E-4
8.797500E+6,    7.681549E-6,    -1.611039E-4
8.803750E+6,    -1.570582E-5,    -1.717433E-4
8.810000E+6,    -1.559407E-5,    -1.639649E-4
8.816250E+6,    -2.881885E-5,    -1.642257E-4
8.822500E+6,    -4.470348E-6,    -1.713932E-4
8.828750E+6,    -1.661479E-5,    -1.638234E-4
8.835000E+6,    -1.607090E-5,    -1.560077E-4
8.841250E+6,    -1.712143E-5,    -1.637340E-4
8.847500E+6,    -3.068149E-5,    -1.971573E-4
8.853750E+6,    -1.503527E-5,    -1.656115E-4
8.860000E+6,    2.823770E-6,    -1.944304E-4
8.866250E+6,    9.201467E-6,    -1.650527E-4
8.872500E+6,    -2.533197E-6,    -1.574457E-4
8.878750E+6,    -9.551644E-6,    -1.867637E-4
8.885000E+6,    -3.539026E-6,    -1.576766E-4
8.891250E+6,    -7.756054E-6,    -1.633614E-4
8.897500E+6,    -3.831089E-5,    -1.768321E-4
8.903750E+6,    -1.646578E-5,    -1.750290E-4
8.910000E+6,    -6.608665E-6,    -1.731664E-4
8.916250E+6,    -1.661479E-5,    -1.750588E-4
8.922500E+6,    -1.889467E-5,    -1.653209E-4
8.928750E+6,    -1.019984E-5,    -1.633540E-4
8.935000E+6,    -3.385544E-5,    -1.981705E-4
8.941250E+6,    -2.602488E-5,    -2.042130E-4
8.947500E+6,    -2.645701E-5,    -1.611561E-4
8.953750E+6,    -1.445413E-5,    -1.611710E-4
8.960000E+6,    -2.058595E-5,    -1.571253E-4
8.966250E+6,    -2.975762E-5,    -1.939088E-4
8.972500E+6,    -6.571412E-6,    -1.848713E-4
8.978750E+6,    -3.262609E-5,    -1.663566E-4
8.985000E+6,    -1.308322E-5,    -1.631156E-4
8.991250E+6,    -1.405925E-5,    -2.061427E-4
8.997500E+6,    -1.379848E-5,    -1.804456E-4
9.003750E+6,    -1.029670E-5,    -1.748279E-4
9.010000E+6,    -3.432482E-5,    -1.660734E-4
9.016250E+6,    -1.773983E-5,    -1.785532E-4
9.022500E+6,    -2.965331E-5,    -1.700670E-4
9.028750E+6,    -2.141297E-5,    -1.764596E-4
9.035000E+6,    -4.783273E-6,    -1.712814E-4
9.041250E+6,    -2.202392E-5,    -1.762956E-4
9.047500E+6,    -3.403425E-5,    -1.852810E-4
9.053750E+6,    -2.384186E-6,    -1.832768E-4
9.060000E+6,    -3.045797E-5,    -1.793429E-4
9.066250E+6,    -2.540648E-5,    -2.011955E-4
9.072500E+6,    -2.576411E-5,    -1.660138E-4
9.078750E+6,    -2.356619E-5,    -2.033934E-4
9.085000E+6,    -6.534159E-6,    -1.809672E-4
9.091250E+6,    -2.928823E-5,    -1.816079E-4
9.097500E+6,    -1.158565E-5,    -1.690760E-4
9.103750E+6,    -2.608448E-5,    -1.756921E-4
9.110000E+6,    -1.674145E-5,    -1.745448E-4
9.116250E+6,    -2.773851E-5,    -1.932755E-4
9.122500E+6,    -2.463907E-5,    -1.777112E-4
9.128750E+6,    -1.636147E-5,    -1.844019E-4
9.135000E+6,    -2.495944E-5,    -1.601949E-4
9.141250E+6,    -1.442432E-5,    -1.689494E-4
