SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:07 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -3.943592E-5,    -1.571178E-4
8.566250E+6,    9.387732E-7,    -1.496449E-4
8.572500E+6,    -1.319498E-5,    -1.668781E-4
8.578750E+6,    6.742775E-6,    -1.521483E-4
8.585000E+6,    -1.091510E-5,    -1.682416E-4
8.591250E+6,    -2.251565E-5,    -1.786947E-4
8.597500E+6,    -1.364201E-5,    -1.748055E-4
8.603750E+6,    2.197921E-6,    -1.508221E-4
8.610000E+6,    -1.345575E-5,    -1.525879E-4
8.616250E+6,    -3.874302E-6,    -1.562089E-4
8.622500E+6,    7.256866E-6,    -1.455694E-4
8.628750E+6,    -6.228685E-6,    -1.782477E-4
8.635000E+6,    -1.461804E-5,    -1.599640E-4
8.641250E+6,    4.358590E-6,    -1.600012E-4
8.647500E+6,    2.570450E-6,    -1.821741E-4
8.653750E+6,    3.717840E-6,    -1.600534E-4
8.660000E+6,    -2.443045E-5,    -1.715124E-4
8.666250E+6,    -1.636147E-5,    -1.600683E-4
8.672500E+6,    -2.804399E-5,    -1.701936E-4
8.678750E+6,    5.215406E-8,    -1.744404E-4
8.685000E+6,    -3.658235E-6,    -1.730248E-4
8.691250E+6,    -2.315640E-5,    -1.650304E-4
8.697500E+6,    -1.450628E-5,    -1.611933E-4
8.703750E+6,    1.959503E-6,    -1.757145E-4
8.710000E+6,    -8.657575E-6,    -1.638532E-4
8.716250E+6,    3.278255E-6,    -1.615956E-4
8.722500E+6,    -5.185604E-6,    -1.886934E-4
8.728750E+6,    -9.387732E-6,    -1.794174E-4
8.735000E+6,    -1.322478E-5,    -1.625121E-4
8.741250E+6,    -1.255423E-5,    -1.860037E-4
8.747500E+6,    -1.699477E-5,    -1.686588E-4
8.753750E+6,    2.339482E-6,    -1.850650E-4
8.760000E+6,    -2.457201E-5,    -1.579374E-4
8.766250E+6,    -1.741946E-5,    -1.842603E-4
8.772500E+6,    7.599592E-7,    -1.773536E-4
8.778750E+6,    -9.246171E-6,    -1.806989E-4
8.785000E+6,    -1.966208E-5,    -1.605451E-4
8.791250E+6,    -2.870709E-5,    -1.799464E-4
8.797500E+6,    -1.358986E-5,    -1.791269E-4
8.803750E+6,    -4.753470E-6,    -1.679286E-4
8.810000E+6,    -2.668053E-5,    -1.811758E-4
8.816250E+6,    -1.856685E-5,    -1.775846E-4
8.822500E+6,    -1.505762E-5,    -1.872182E-4
8.828750E+6,    -2.763420E-5,    -1.888275E-4
8.835000E+6,    -1.253933E-5,    -1.727119E-4
8.841250E+6,    -2.275407E-5,    -1.759231E-4
8.847500E+6,    -3.501773E-5,    -2.091080E-4
8.853750E+6,    -1.709163E-5,    -1.712218E-4
8.860000E+6,    -1.718849E-5,    -1.867339E-4
8.866250E+6,    -1.450628E-5,    -1.803413E-4
8.872500E+6,    -1.209229E-5,    -1.818240E-4
8.878750E+6,    -1.583248E-5,    -2.036765E-4
8.885000E+6,    -2.883375E-5,    -1.897067E-4
8.891250E+6,    -1.052767E-5,    -2.069920E-4
8.897500E+6,    -2.922118E-5,    -1.738891E-4
8.903750E+6,    -2.687424E-5,    -1.832843E-4
8.910000E+6,    -1.432002E-5,    -1.740903E-4
