SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 1:05 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -2.001971E-5,    -1.448765E-4
8.566250E+6,    1.371652E-5,    -1.296252E-4
8.572500E+6,    -5.073845E-6,    -1.287013E-4
8.578750E+6,    7.376075E-6,    -1.424104E-4
8.585000E+6,    -2.050400E-5,    -1.605004E-4
8.591250E+6,    7.450581E-7,    -1.472756E-4
8.597500E+6,    -1.531839E-5,    -1.320913E-4
8.603750E+6,    9.164214E-6,    -1.361445E-4
8.610000E+6,    -2.178550E-5,    -1.524314E-4
8.616250E+6,    2.585351E-6,    -1.331791E-4
8.622500E+6,    -9.991229E-6,    -1.503527E-4
8.628750E+6,    -9.834766E-7,    -1.394153E-4
8.635000E+6,    -1.214445E-6,    -1.705363E-4
8.641250E+6,    1.594424E-6,    -1.566187E-4
8.647500E+6,    -1.123548E-5,    -1.504496E-4
8.653750E+6,    -8.530915E-6,    -1.520962E-4
8.660000E+6,    6.884336E-6,    -1.440272E-4
8.666250E+6,    -2.489239E-5,    -1.442879E-4
8.672500E+6,    -6.332994E-6,    -1.456812E-4
8.678750E+6,    -1.925975E-5,    -1.473352E-4
8.685000E+6,    5.334616E-6,    -1.363531E-4
8.691250E+6,    -7.435679E-6,    -1.457259E-4
8.697500E+6,    -2.333522E-5,    -1.455694E-4
8.703750E+6,    -1.748651E-5,    -1.565069E-4
8.710000E+6,    -2.080947E-5,    -1.392961E-4
8.716250E+6,    -2.458692E-6,    -1.567379E-4
8.722500E+6,    -1.181662E-5,    -1.520291E-4
8.728750E+6,    -5.610287E-6,    -1.315325E-4
8.735000E+6,    -9.506941E-6,    -1.377985E-4
8.741250E+6,    -6.720424E-6,    -1.394823E-4
8.747500E+6,    -1.661479E-5,    -1.580045E-4
8.753750E+6,    -2.335757E-5,    -1.624152E-4
8.760000E+6,    -1.097471E-5,    -1.533553E-4
8.766250E+6,    -1.798570E-5,    -1.578033E-4
8.772500E+6,    -2.689660E-5,    -1.371577E-4
8.778750E+6,    -1.595169E-5,    -1.672208E-4
8.785000E+6,    -1.300871E-5,    -1.609772E-4
8.791250E+6,    -1.539290E-5,    -1.359507E-4
8.797500E+6,    2.071261E-6,    -1.694933E-4
8.803750E+6,    5.006790E-6,    -1.634583E-4
8.810000E+6,    -1.315027E-5,    -1.375079E-4
8.816250E+6,    -1.785159E-5,    -1.591444E-4
8.822500E+6,    -3.076345E-5,    -1.602098E-4
8.828750E+6,    1.691282E-6,    -1.382977E-4
8.835000E+6,    -1.566112E-5,    -1.608804E-4
8.841250E+6,    -2.278388E-5,    -1.650080E-4
8.847500E+6,    -2.804399E-5,    -1.458824E-4
8.853750E+6,    2.734363E-6,    -1.479313E-4
