SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 1:45 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.195818E-5,    -1.569763E-4
8.566250E+6,    9.983778E-6,    -1.534522E-4
8.572500E+6,    -1.478940E-5,    -1.820847E-4
8.578750E+6,    4.470348E-8,    -1.662895E-4
8.585000E+6,    -1.718849E-5,    -1.791418E-4
8.591250E+6,    8.948147E-6,    -1.691431E-4
8.597500E+6,    -1.780689E-5,    -1.632199E-4
8.603750E+6,    2.056360E-6,    -1.723990E-4
8.610000E+6,    -3.574789E-5,    -1.603216E-4
8.616250E+6,    6.109476E-6,    -1.504123E-4
8.622500E+6,    1.102686E-6,    -1.721904E-4
8.628750E+6,    -1.171976E-5,    -1.631230E-4
8.635000E+6,    -1.482666E-6,    -1.534969E-4
8.641250E+6,    2.235174E-8,    -1.566485E-4
8.647500E+6,    -1.276284E-5,    -1.629293E-4
8.653750E+6,    5.476177E-6,    -1.535788E-4
8.660000E+6,    -2.928078E-6,    -1.691952E-4
8.666250E+6,    1.565367E-5,    -1.600981E-4
8.672500E+6,    -1.281500E-6,    -1.567826E-4
8.678750E+6,    7.078052E-7,    -1.788512E-4
8.685000E+6,    -2.011657E-5,    -1.689866E-4
8.691250E+6,    -2.861023E-6,    -1.724884E-4
8.697500E+6,    -6.005168E-6,    -1.660287E-4
8.703750E+6,    5.856156E-6,    -1.756996E-4
8.710000E+6,    -2.503395E-6,    -1.756325E-4
8.716250E+6,    -2.043694E-5,    -1.720861E-4
8.722500E+6,    -6.735325E-6,    -1.693219E-4
8.728750E+6,    -5.312264E-6,    -1.723841E-4
8.735000E+6,    -1.690537E-5,    -1.816154E-4
8.741250E+6,    -1.245737E-5,    -1.753569E-4
8.747500E+6,    3.948808E-7,    -1.692995E-4
8.753750E+6,    -1.840293E-6,    -1.661330E-4
8.760000E+6,    -1.356006E-5,    -1.752302E-4
8.766250E+6,    -1.884997E-5,    -1.812354E-4
8.772500E+6,    -1.113862E-5,    -1.658797E-4
8.778750E+6,    -1.967698E-5,    -1.811609E-4
8.785000E+6,    -2.890080E-5,    -1.774952E-4
8.791250E+6,    1.981854E-6,    -1.979321E-4
8.797500E+6,    -9.678304E-6,    -1.721084E-4
8.803750E+6,    -1.139939E-6,    -1.759380E-4
8.810000E+6,    -1.751631E-5,    -1.906008E-4
8.816250E+6,    -1.696497E-5,    -1.748204E-4
8.822500E+6,    -8.314848E-6,    -1.786426E-4
8.828750E+6,    -2.855062E-5,    -1.867265E-4
8.835000E+6,    -9.275973E-6,    -1.597106E-4
8.841250E+6,    -1.340359E-5,    -1.686662E-4
8.847500E+6,    -1.303107E-5,    -1.719669E-4
8.853750E+6,    -2.260506E-5,    -1.870394E-4
8.860000E+6,    -1.610816E-5,    -1.841784E-4
8.866250E+6,    -1.765788E-5,    -1.997426E-4
8.872500E+6,    -1.032650E-5,    -1.815408E-4
8.878750E+6,    -1.066923E-5,    -1.815110E-4
8.885000E+6,    -4.887581E-6,    -1.601651E-4
8.891250E+6,    -4.625320E-5,    -1.909882E-4
8.897500E+6,    1.087785E-6,    -1.765415E-4
8.903750E+6,    -3.491342E-5,    -2.015829E-4
8.910000E+6,    -8.508563E-6,    -1.536310E-4
8.916250E+6,    -2.008677E-5,    -2.029091E-4
8.922500E+6,    -1.765043E-5,    -1.716465E-4
8.928750E+6,    -1.654029E-5,    -1.749024E-4
8.935000E+6,    -3.200024E-5,    -1.954362E-4
8.941250E+6,    -3.457069E-5,    -2.109110E-4
8.947500E+6,    -3.261864E-5,    -1.954511E-4
8.953750E+6,    -6.891787E-6,    -1.855046E-4
8.960000E+6,    -2.679229E-5,    -1.736954E-4
8.966250E+6,    -1.424551E-5,    -1.878813E-4
8.972500E+6,    -1.157075E-5,    -1.757219E-4
8.978750E+6,    -1.838058E-5,    -2.001002E-4
8.985000E+6,    -7.532537E-6,    -1.888201E-4
8.991250E+6,    -3.577769E-5,    -1.948848E-4
8.997500E+6,    -7.390976E-6,    -1.918375E-4
9.003750E+6,    -3.868341E-5,    -1.879558E-4
9.010000E+6,    -1.925975E-5,    -1.809746E-4
9.016250E+6,    -1.314282E-5,    -2.009571E-4
9.022500E+6,    -6.079674E-6,    -1.799017E-4
9.028750E+6,    -4.090369E-5,    -1.878589E-4
9.035000E+6,    -1.669675E-5,    -1.942217E-4
9.041250E+6,    -2.053380E-5,    -2.063513E-4
9.047500E+6,    -2.590567E-5,    -1.929030E-4
9.053750E+6,    -1.925230E-5,    -1.908690E-4
9.060000E+6,    -1.695007E-5,    -1.751035E-4
9.066250E+6,    -3.595650E-5,    -1.851693E-4
9.072500E+6,    -3.017485E-5,    -1.826212E-4
9.078750E+6,    -1.616776E-5,    -2.041236E-4
9.085000E+6,    -3.033131E-5,    -1.857877E-4
9.091250E+6,    -2.773106E-5,    -1.961142E-4
9.097500E+6,    -2.088398E-5,    -1.938269E-4
9.103750E+6,    -3.389269E-5,    -2.011582E-4
9.110000E+6,    -3.494322E-5,    -1.979470E-4
9.116250E+6,    -1.560152E-5,    -1.916215E-4
9.122500E+6,    -4.844368E-5,    -2.050847E-4
9.128750E+6,    -2.816319E-5,    -2.023429E-4
9.135000E+6,    -7.465482E-6,    -1.998395E-4
9.141250E+6,    -9.544194E-6,    -1.930892E-4
9.147500E+6,    -2.932549E-5,    -2.023131E-4
9.153750E+6,    -1.813471E-5,    -1.915097E-4
9.160000E+6,    -3.122538E-5,    -1.987889E-4
9.166250E+6,    -3.673136E-5,    -2.070963E-4
9.172500E+6,    -2.883375E-5,    -1.832470E-4
9.178750E+6,    -3.743172E-5,    -2.072453E-4
9.185000E+6,    -3.295392E-5,    -1.983792E-4
9.191250E+6,    -3.179908E-5,    -2.049506E-4
9.197500E+6,    -4.051626E-5,    -2.003163E-4
9.203750E+6,    -2.396107E-5,    -2.099946E-4
9.210000E+6,    -1.153350E-5,    -2.031922E-4
9.216250E+6,    -3.385544E-5,    -2.304316E-4
9.222500E+6,    -2.031773E-5,    -2.012849E-4
9.228750E+6,    -3.607571E-5,    -2.269447E-4
9.235000E+6,    -2.005696E-5,    -2.047196E-4
9.241250E+6,    -1.126528E-5,    -2.132207E-4
9.247500E+6,    -3.559887E-5,    -2.047420E-4
9.253750E+6,    -3.573298E-5,    -2.046227E-4
9.260000E+6,    -2.424419E-5,    -1.945347E-4
9.266250E+6,    -4.717708E-5,    -2.213717E-4
9.272500E+6,    -4.690886E-5,    -1.959205E-4
9.278750E+6,    -2.861023E-5,    -2.129376E-4
9.285000E+6,    -3.212690E-5,    -1.992434E-4
9.291250E+6,    -4.307926E-5,    -2.162755E-4
9.297500E+6,    -4.246831E-5,    -2.195388E-4
9.303750E+6,    -2.378970E-5,    -2.115145E-4
9.310000E+6,    -2.537668E-5,    -2.044216E-4
9.316250E+6,    -3.243983E-5,    -2.095103E-4
9.322500E+6,    -2.182275E-5,    -1.925752E-4
9.328750E+6,    -3.235042E-5,    -2.090931E-4
9.335000E+6,    -1.825392E-5,    -2.127886E-4
