SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:31 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -2.820045E-5,    -1.733229E-4
8.566250E+6,    4.261732E-6,    -1.581311E-4
8.572500E+6,    -2.478063E-5,    -1.870319E-4
8.578750E+6,    -5.029142E-6,    -1.529753E-4
8.585000E+6,    6.258488E-7,    -1.770332E-4
8.591250E+6,    2.980232E-7,    -1.478717E-4
8.597500E+6,    -2.436340E-6,    -1.665726E-4
8.603750E+6,    1.409650E-5,    -1.479238E-4
8.610000E+6,    -2.250820E-5,    -1.780912E-4
8.616250E+6,    -2.123415E-6,    -1.733154E-4
8.622500E+6,    -2.482533E-5,    -1.388639E-4
8.628750E+6,    -2.622604E-6,    -1.732931E-4
8.635000E+6,    -1.514703E-5,    -1.829118E-4
8.641250E+6,    -8.039176E-6,    -1.850575E-4
8.647500E+6,    2.130866E-6,    -1.682565E-4
8.653750E+6,    9.983778E-6,    -1.736060E-4
8.660000E+6,    -1.433492E-5,    -1.611486E-4
8.666250E+6,    -1.060963E-5,    -1.817569E-4
8.672500E+6,    -1.347810E-5,    -1.679137E-4
8.678750E+6,    -1.604855E-5,    -1.899377E-4
8.685000E+6,    4.678965E-6,    -1.564845E-4
8.691250E+6,    -2.714992E-5,    -1.774579E-4
8.697500E+6,    -1.018494E-5,    -1.595095E-4
8.703750E+6,    -2.798438E-5,    -1.773909E-4
8.710000E+6,    7.227063E-7,    -1.788139E-4
8.716250E+6,    -1.959503E-5,    -1.864731E-4
8.722500E+6,    -1.568347E-5,    -1.712590E-4
8.728750E+6,    -1.761317E-5,    -1.641139E-4
8.735000E+6,    -1.634657E-5,    -1.744702E-4
8.741250E+6,    -9.723008E-6,    -1.733080E-4
8.747500E+6,    -2.272427E-5,    -1.792088E-4
8.753750E+6,    -2.381206E-5,    -1.756400E-4
8.760000E+6,    -2.452731E-5,    -1.756623E-4
8.766250E+6,    -1.664460E-5,    -1.812279E-4
8.772500E+6,    -2.668053E-5,    -1.686141E-4
8.778750E+6,    -3.251433E-5,    -1.768917E-4
8.785000E+6,    -1.329184E-5,    -1.660660E-4
8.791250E+6,    -1.367927E-5,    -1.663342E-4
8.797500E+6,    -2.393126E-5,    -1.926422E-4
8.803750E+6,    1.643598E-5,    -1.820922E-4
8.810000E+6,    -1.735985E-6,    -1.601353E-4
8.816250E+6,    -1.031160E-5,    -1.970679E-4
8.822500E+6,    -3.366917E-5,    -1.866594E-4
8.828750E+6,    -1.406670E-5,    -1.797974E-4
8.835000E+6,    -1.348555E-5,    -1.830906E-4
8.841250E+6,    -1.583993E-5,    -1.725852E-4
8.847500E+6,    -2.217293E-5,    -1.807362E-4
8.853750E+6,    -2.268702E-5,    -1.806915E-4
8.860000E+6,    4.872680E-6,    -1.765564E-4
8.866250E+6,    -4.412234E-5,    -1.834035E-4
