SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:50 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.387298E-5,    -1.513958E-4
8.566250E+6,    7.726252E-6,    -1.645237E-4
8.572500E+6,    -2.033263E-5,    -1.657084E-4
8.578750E+6,    -6.794930E-6,    -1.652688E-4
8.585000E+6,    -1.387298E-5,    -1.621619E-4
8.591250E+6,    -1.389533E-5,    -1.688227E-4
8.597500E+6,    -3.278255E-7,    -1.648068E-4
8.603750E+6,    -8.761883E-6,    -1.474693E-4
8.610000E+6,    -2.907962E-5,    -1.728684E-4
8.616250E+6,    -7.964671E-6,    -1.825243E-4
8.622500E+6,    -2.227724E-6,    -1.645014E-4
8.628750E+6,    -1.648813E-5,    -1.652390E-4
8.635000E+6,    -3.263354E-6,    -1.436248E-4
8.641250E+6,    1.055002E-5,    -1.574233E-4
8.647500E+6,    -3.755093E-6,    -1.472384E-4
8.653750E+6,    -1.729280E-5,    -1.894981E-4
8.660000E+6,    -1.148880E-5,    -1.648664E-4
8.666250E+6,    -1.149625E-5,    -1.649559E-4
8.672500E+6,    1.899898E-6,    -1.540855E-4
8.678750E+6,    -1.267344E-5,    -1.684278E-4
8.685000E+6,    8.590519E-6,    -1.681000E-4
8.691250E+6,    -1.935661E-5,    -1.718476E-4
8.697500E+6,    -6.273389E-6,    -1.716465E-4
8.703750E+6,    -6.526709E-6,    -1.751855E-4
8.710000E+6,    -2.805144E-5,    -1.682192E-4
8.716250E+6,    -2.152473E-5,    -1.856610E-4
8.722500E+6,    -8.940697E-7,    -1.684278E-4
8.728750E+6,    -2.924353E-5,    -1.679659E-4
8.735000E+6,    -8.545816E-6,    -1.648292E-4
8.741250E+6,    -1.570582E-5,    -1.751706E-4
8.747500E+6,    -9.149313E-6,    -1.716241E-4
8.753750E+6,    -1.686811E-5,    -1.713485E-4
8.760000E+6,    -1.034141E-5,    -1.714677E-4
8.766250E+6,    -3.740191E-6,    -1.822114E-4
8.772500E+6,    3.293157E-6,    -1.647770E-4
8.778750E+6,    -1.143664E-5,    -1.679659E-4
