SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 1:58 PM

STIMULUS, RESPONSE

8.560000E+6,  1.393780E-4
8.566250E+6,  1.719669E-4
8.572500E+6,  1.624376E-4
8.578750E+6,  1.870021E-4
8.585000E+6,  1.534671E-4
8.591250E+6,  1.631305E-4
8.597500E+6,  1.700073E-4
8.603750E+6,  1.671538E-4
8.610000E+6,  1.738071E-4
8.616250E+6,  1.598075E-4
8.622500E+6,  1.669228E-4
8.628750E+6,  1.791269E-4
8.635000E+6,  1.751110E-4
8.641250E+6,  1.693666E-4
8.647500E+6,  1.705065E-4
8.653750E+6,  1.787245E-4
8.660000E+6,  1.820996E-4
8.666250E+6,  1.939163E-4
8.672500E+6,  1.486093E-4
8.678750E+6,  1.788586E-4
8.685000E+6,  1.878142E-4
8.691250E+6,  1.699775E-4
8.697500E+6,  1.625046E-4
8.703750E+6,  1.820624E-4
8.710000E+6,  1.837090E-4
8.716250E+6,  1.590848E-4
8.722500E+6,  1.759753E-4
8.728750E+6,  1.878366E-4
8.735000E+6,  1.592040E-4
8.741250E+6,  1.741350E-4
8.747500E+6,  1.843423E-4
8.753750E+6,  1.661927E-4
8.760000E+6,  1.716241E-4
8.766250E+6,  1.753718E-4
8.772500E+6,  1.766011E-4
8.778750E+6,  1.958087E-4
8.785000E+6,  1.659319E-4
8.791250E+6,  1.880676E-4
8.797500E+6,  1.757517E-4
8.803750E+6,  1.820773E-4
8.810000E+6,  1.688302E-4
8.816250E+6,  1.923293E-4
8.822500E+6,  1.690015E-4
8.828750E+6,  1.940206E-4
8.835000E+6,  1.844391E-4
8.841250E+6,  1.939088E-4
8.847500E+6,  1.824945E-4
8.853750E+6,  1.835376E-4
8.860000E+6,  1.689121E-4
8.866250E+6,  1.739040E-4
8.872500E+6,  1.928210E-4
8.878750E+6,  1.833513E-4
8.885000E+6,  1.626536E-4
8.891250E+6,  1.899675E-4
8.897500E+6,  1.800135E-4
8.903750E+6,  1.860186E-4
8.910000E+6,  1.845434E-4
8.916250E+6,  1.939163E-4
8.922500E+6,  1.869202E-4
8.928750E+6,  1.870766E-4
8.935000E+6,  1.857430E-4
8.941250E+6,  1.935512E-4
8.947500E+6,  1.823157E-4
8.953750E+6,  1.845285E-4
8.960000E+6,  2.000779E-4
8.966250E+6,  1.755357E-4
8.972500E+6,  1.830012E-4
8.978750E+6,  2.016723E-4
8.985000E+6,  1.775697E-4
8.991250E+6,  2.081618E-4
8.997500E+6,  1.863241E-4
9.003750E+6,  2.000183E-4
9.010000E+6,  1.892671E-4
9.016250E+6,  2.040714E-4
9.022500E+6,  1.964197E-4
9.028750E+6,  2.211481E-4
9.035000E+6,  2.115965E-4
9.041250E+6,  1.999736E-4
9.047500E+6,  1.860857E-4
9.053750E+6,  1.942143E-4
9.060000E+6,  2.032965E-4
9.066250E+6,  2.046376E-4
9.072500E+6,  1.966134E-4
9.078750E+6,  2.004430E-4
9.085000E+6,  2.216771E-4
9.091250E+6,  2.284646E-4
9.097500E+6,  1.720712E-4
9.103750E+6,  1.900345E-4
9.110000E+6,  2.006441E-4
9.116250E+6,  2.110451E-4
9.122500E+6,  2.103820E-4
9.128750E+6,  2.071634E-4
9.135000E+6,  2.214089E-4
9.141250E+6,  2.176985E-4
9.147500E+6,  2.006441E-4
9.153750E+6,  1.968443E-4
9.160000E+6,  1.863316E-4
9.166250E+6,  2.040267E-4
9.172500E+6,  2.141818E-4
9.178750E+6,  2.001747E-4
9.185000E+6,  2.111569E-4
9.191250E+6,  2.002567E-4
9.197500E+6,  2.142414E-4
9.203750E+6,  2.176911E-4
9.210000E+6,  2.002418E-4
9.216250E+6,  2.082586E-4
9.222500E+6,  2.252534E-4
9.228750E+6,  2.142116E-4
9.235000E+6,  2.039596E-4
9.241250E+6,  2.110004E-4
9.247500E+6,  2.184808E-4
9.253750E+6,  2.077594E-4
9.260000E+6,  2.005324E-4
9.266250E+6,  2.188236E-4
9.272500E+6,  1.900196E-4
9.278750E+6,  2.249703E-4
9.285000E+6,  2.185926E-4
9.291250E+6,  2.111793E-4
9.297500E+6,  2.260506E-4
9.303750E+6,  2.291650E-4
9.310000E+6,  2.288967E-4
9.316250E+6,  2.218112E-4
9.322500E+6,  2.250448E-4
9.328750E+6,  2.429634E-4
9.335000E+6,  2.296865E-4
9.341250E+6,  2.357662E-4
9.347500E+6,  2.113730E-4
9.353750E+6,  2.157092E-4
9.360000E+6,  2.150312E-4
9.366250E+6,  2.328157E-4
9.372500E+6,  2.291501E-4
9.378750E+6,  2.256110E-4
9.385000E+6,  2.362132E-4
9.391250E+6,  2.291054E-4
9.397500E+6,  2.393052E-4
