SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:30 PM

STIMULUS, RESPONSE

8.560000E+6,  1.406223E-4
8.566250E+6,  1.738816E-4
8.572500E+6,  1.837909E-4
8.578750E+6,  1.790300E-4
8.585000E+6,  1.901463E-4
8.591250E+6,  1.664087E-4
8.597500E+6,  1.630932E-4
8.603750E+6,  1.801625E-4
8.610000E+6,  1.645163E-4
8.616250E+6,  1.739487E-4
8.622500E+6,  1.741126E-4
8.628750E+6,  1.850426E-4
8.635000E+6,  1.741424E-4
8.641250E+6,  1.742989E-4
8.647500E+6,  1.573935E-4
8.653750E+6,  1.644567E-4
8.660000E+6,  1.409724E-4
8.666250E+6,  1.695603E-4
8.672500E+6,  1.809895E-4
8.678750E+6,  1.901314E-4
8.685000E+6,  1.535714E-4
8.691250E+6,  1.787543E-4
8.697500E+6,  1.537874E-4
8.703750E+6,  1.739711E-4
8.710000E+6,  1.647025E-4
8.716250E+6,  1.773536E-4
8.722500E+6,  1.552999E-4
8.728750E+6,  1.741946E-4
8.735000E+6,  1.654327E-4
8.741250E+6,  1.681373E-4
8.747500E+6,  1.752228E-4
8.753750E+6,  1.756847E-4
8.760000E+6,  1.756996E-4
8.766250E+6,  1.835972E-4
8.772500E+6,  1.646653E-4
8.778750E+6,  1.818463E-4
8.785000E+6,  1.582950E-4
8.791250E+6,  1.696348E-4
8.797500E+6,  1.797155E-4
8.803750E+6,  1.790673E-4
8.810000E+6,  1.745597E-4
8.816250E+6,  1.915097E-4
8.822500E+6,  1.636595E-4
8.828750E+6,  1.848266E-4
8.835000E+6,  1.976341E-4
8.841250E+6,  1.896694E-4
8.847500E+6,  1.876056E-4
8.853750E+6,  1.789033E-4
8.860000E+6,  1.959279E-4
8.866250E+6,  1.802817E-4
8.872500E+6,  1.739636E-4
8.878750E+6,  1.863316E-4
8.885000E+6,  1.946092E-4
8.891250E+6,  1.851022E-4
8.897500E+6,  1.896396E-4
8.903750E+6,  1.911819E-4
8.910000E+6,  1.756921E-4
8.916250E+6,  2.009198E-4
8.922500E+6,  1.948476E-4
8.928750E+6,  1.901910E-4
8.935000E+6,  1.994520E-4
8.941250E+6,  1.794398E-4
8.947500E+6,  1.869872E-4
8.953750E+6,  1.946166E-4
8.960000E+6,  1.635924E-4
8.966250E+6,  2.011955E-4
8.972500E+6,  1.950264E-4
8.978750E+6,  1.757592E-4
8.985000E+6,  1.889840E-4
8.991250E+6,  1.946315E-4
8.997500E+6,  1.865476E-4
9.003750E+6,  2.010167E-4
9.010000E+6,  1.868680E-4
9.016250E+6,  2.021417E-4
9.022500E+6,  2.060309E-4
9.028750E+6,  1.969784E-4
9.035000E+6,  1.966357E-4
9.041250E+6,  2.060160E-4
9.047500E+6,  1.699030E-4
9.053750E+6,  2.083853E-4
9.060000E+6,  1.945347E-4
9.066250E+6,  1.927838E-4
9.072500E+6,  2.089143E-4
9.078750E+6,  1.837462E-4
9.085000E+6,  1.889169E-4
9.091250E+6,  2.075955E-4
9.097500E+6,  1.754910E-4
9.103750E+6,  2.220944E-4
9.110000E+6,  1.950637E-4
9.116250E+6,  2.086163E-4
9.122500E+6,  2.231076E-4
9.128750E+6,  1.969486E-4
9.135000E+6,  2.006963E-4
9.141250E+6,  2.013072E-4
9.147500E+6,  1.854599E-4
9.153750E+6,  2.230108E-4
9.160000E+6,  2.067238E-4
9.166250E+6,  2.064854E-4
9.172500E+6,  1.814067E-4
9.178750E+6,  2.265498E-4
9.185000E+6,  2.030060E-4
9.191250E+6,  1.891181E-4
9.197500E+6,  2.171993E-4
9.203750E+6,  2.085716E-4
9.210000E+6,  1.998022E-4
9.216250E+6,  2.165213E-4
