SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 2:05 PM

STIMULUS, RESPONSE

8.560000E+6,  1.480207E-4
8.566250E+6,  1.288727E-4
8.572500E+6,  1.656637E-4
8.578750E+6,  1.628622E-4
8.585000E+6,  1.696348E-4
8.591250E+6,  1.809150E-4
8.597500E+6,  1.803115E-4
8.603750E+6,  1.597628E-4
8.610000E+6,  1.831055E-4
8.616250E+6,  1.429170E-4
8.622500E+6,  1.779199E-4
8.628750E+6,  1.588762E-4
8.635000E+6,  1.682565E-4
8.641250E+6,  1.716837E-4
8.647500E+6,  1.566708E-4
8.653750E+6,  1.725480E-4
8.660000E+6,  1.635253E-4
8.666250E+6,  1.820028E-4
8.672500E+6,  1.566932E-4
8.678750E+6,  1.743138E-4
8.685000E+6,  1.742914E-4
8.691250E+6,  1.726300E-4
8.697500E+6,  1.607388E-4
8.703750E+6,  1.675412E-4
8.710000E+6,  1.905560E-4
8.716250E+6,  1.840591E-4
8.722500E+6,  1.795813E-4
8.728750E+6,  1.888648E-4
8.735000E+6,  1.667365E-4
8.741250E+6,  1.873747E-4
8.747500E+6,  1.521930E-4
8.753750E+6,  1.531690E-4
8.760000E+6,  1.653284E-4
8.766250E+6,  1.733825E-4
8.772500E+6,  1.685992E-4
8.778750E+6,  2.091601E-4
8.785000E+6,  1.616925E-4
8.791250E+6,  1.980215E-4
8.797500E+6,  1.705736E-4
8.803750E+6,  1.784787E-4
8.810000E+6,  1.649410E-4
8.816250E+6,  1.830459E-4
8.822500E+6,  1.765117E-4
8.828750E+6,  1.342744E-4
8.835000E+6,  1.734346E-4
8.841250E+6,  1.862794E-4
8.847500E+6,  1.726523E-4
8.853750E+6,  1.955926E-4
8.860000E+6,  1.753643E-4
8.866250E+6,  1.965016E-4
8.872500E+6,  1.851395E-4
8.878750E+6,  1.906008E-4
8.885000E+6,  1.956075E-4
8.891250E+6,  1.830980E-4
8.897500E+6,  1.801774E-4
8.903750E+6,  1.965240E-4
8.910000E+6,  1.863539E-4
8.916250E+6,  1.696348E-4
8.922500E+6,  1.875758E-4
8.928750E+6,  1.841113E-4
8.935000E+6,  1.776442E-4
8.941250E+6,  2.076849E-4
8.947500E+6,  1.968741E-4
8.953750E+6,  1.941025E-4
8.960000E+6,  1.940951E-4
8.966250E+6,  1.930594E-4
8.972500E+6,  1.820177E-4
8.978750E+6,  1.881942E-4
8.985000E+6,  2.064183E-4
8.991250E+6,  1.955181E-4
8.997500E+6,  1.984164E-4
9.003750E+6,  1.941919E-4
9.010000E+6,  1.995638E-4
9.016250E+6,  2.073795E-4
9.022500E+6,  1.955554E-4
9.028750E+6,  2.010539E-4
9.035000E+6,  1.902059E-4
9.041250E+6,  2.074167E-4
9.047500E+6,  1.877323E-4
9.053750E+6,  1.962110E-4
