SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 1:15 PM

STIMULUS, RESPONSE

8.560000E+6,  1.554042E-4
8.566250E+6,  1.505762E-4
8.572500E+6,  1.262948E-4
8.578750E+6,  1.380071E-4
8.585000E+6,  1.569763E-4
8.591250E+6,  1.477078E-4
8.597500E+6,  1.682937E-4
8.603750E+6,  1.295954E-4
8.610000E+6,  1.477823E-4
8.616250E+6,  1.630187E-4
8.622500E+6,  1.596510E-4
8.628750E+6,  1.633614E-4
8.635000E+6,  1.502484E-4
8.641250E+6,  1.504049E-4
8.647500E+6,  1.495630E-4
8.653750E+6,  1.536459E-4
8.660000E+6,  1.697689E-4
8.666250E+6,  1.601577E-4
8.672500E+6,  1.599938E-4
8.678750E+6,  1.707003E-4
8.685000E+6,  1.599491E-4
8.691250E+6,  1.852885E-4
8.697500E+6,  1.629442E-4
8.703750E+6,  1.536310E-4
8.710000E+6,  1.641288E-4
8.716250E+6,  1.882538E-4
8.722500E+6,  1.798794E-4
8.728750E+6,  1.473203E-4
8.735000E+6,  1.632869E-4
8.741250E+6,  1.600981E-4
8.747500E+6,  1.535937E-4
8.753750E+6,  1.698434E-4
8.760000E+6,  1.692548E-4
8.766250E+6,  1.618415E-4
8.772500E+6,  1.882315E-4
8.778750E+6,  1.667365E-4
8.785000E+6,  1.693815E-4
8.791250E+6,  1.798272E-4
8.797500E+6,  1.601204E-4
8.803750E+6,  1.727641E-4
8.810000E+6,  1.674965E-4
8.816250E+6,  1.537874E-4
8.822500E+6,  1.727492E-4
8.828750E+6,  1.663864E-4
8.835000E+6,  1.662597E-4
8.841250E+6,  1.807660E-4
8.847500E+6,  1.532435E-4
8.853750E+6,  1.606420E-4
8.860000E+6,  1.474395E-4
8.866250E+6,  1.551062E-4
8.872500E+6,  1.568720E-4
8.878750E+6,  1.723245E-4
8.885000E+6,  1.725703E-4
8.891250E+6,  1.756772E-4
8.897500E+6,  1.757219E-4
8.903750E+6,  1.463369E-4
8.910000E+6,  1.542941E-4
8.916250E+6,  1.823828E-4
8.922500E+6,  1.841113E-4
8.928750E+6,  1.694784E-4
8.935000E+6,  1.576543E-4
8.941250E+6,  1.520514E-4
8.947500E+6,  1.553819E-4
8.953750E+6,  1.585931E-4
8.960000E+6,  1.674742E-4
8.966250E+6,  1.632050E-4
8.972500E+6,  1.540482E-4
8.978750E+6,  1.726821E-4
8.985000E+6,  1.929998E-4
8.991250E+6,  1.665875E-4
8.997500E+6,  1.830906E-4
9.003750E+6,  1.852512E-4
9.010000E+6,  1.725182E-4
9.016250E+6,  1.577064E-4
9.022500E+6,  1.732036E-4
9.028750E+6,  1.776814E-4
9.035000E+6,  1.759604E-4
9.041250E+6,  2.072603E-4
9.047500E+6,  1.687855E-4
9.053750E+6,  1.851767E-4
9.060000E+6,  1.599714E-4
9.066250E+6,  1.820326E-4
9.072500E+6,  1.810417E-4
9.078750E+6,  1.655072E-4
9.085000E+6,  1.634359E-4
9.091250E+6,  1.744926E-4
9.097500E+6,  1.759902E-4
9.103750E+6,  1.766011E-4
9.110000E+6,  2.016947E-4
9.116250E+6,  1.966134E-4
9.122500E+6,  1.618266E-4
9.128750E+6,  1.826063E-4
9.135000E+6,  1.834184E-4
9.141250E+6,  1.878440E-4
9.147500E+6,  1.587346E-4
9.153750E+6,  1.923591E-4
9.160000E+6,  1.689419E-4
9.166250E+6,  1.856163E-4
9.172500E+6,  2.056733E-4
9.178750E+6,  1.910999E-4
9.185000E+6,  1.911148E-4
9.191250E+6,  1.999661E-4
9.197500E+6,  1.790076E-4
9.203750E+6,  1.833364E-4
9.210000E+6,  1.739264E-4
9.216250E+6,  1.900569E-4
9.222500E+6,  1.857877E-4
9.228750E+6,  2.046153E-4
9.235000E+6,  1.795739E-4
9.241250E+6,  1.739711E-4
9.247500E+6,  1.981854E-4
9.253750E+6,  1.912490E-4
9.260000E+6,  1.758188E-4
9.266250E+6,  2.012849E-4
9.272500E+6,  1.894981E-4
9.278750E+6,  1.876354E-4
9.285000E+6,  1.779646E-4
9.291250E+6,  1.880601E-4
9.297500E+6,  1.894906E-4
9.303750E+6,  1.844838E-4
9.310000E+6,  1.895577E-4
9.316250E+6,  2.071336E-4
9.322500E+6,  1.829043E-4
9.328750E+6,  1.881793E-4
9.335000E+6,  1.747757E-4
9.341250E+6,  2.136827E-4
9.347500E+6,  1.915470E-4
9.353750E+6,  2.084747E-4
9.360000E+6,  2.032295E-4
9.366250E+6,  2.094135E-4
9.372500E+6,  2.177283E-4
9.378750E+6,  2.021492E-4
9.385000E+6,  1.997352E-4
9.391250E+6,  2.004057E-4
9.397500E+6,  1.987219E-4
9.403750E+6,  2.002567E-4
9.410000E+6,  2.036691E-4
9.416250E+6,  2.283603E-4
9.422500E+6,  2.072453E-4
9.428750E+6,  2.095252E-4
9.435000E+6,  1.971200E-4
9.441250E+6,  2.162158E-4
9.447500E+6,  1.971945E-4
9.453750E+6,  2.061352E-4
9.460000E+6,  2.067313E-4
9.466250E+6,  2.155527E-4
9.472500E+6,  2.139136E-4
9.478750E+6,  2.120063E-4
9.485000E+6,  2.114028E-4
9.491250E+6,  1.948774E-4
9.497500E+6,  2.136230E-4
9.503750E+6,  2.017617E-4
9.510000E+6,  1.931936E-4
9.516250E+6,  1.989305E-4
9.522500E+6,  2.241060E-4
9.528750E+6,  2.240315E-4
9.535000E+6,  2.261549E-4
9.541250E+6,  1.882166E-4
9.547500E+6,  2.121627E-4
9.553750E+6,  2.138838E-4
9.560000E+6,  2.231225E-4
9.566250E+6,  2.076551E-4
9.572500E+6,  2.137795E-4
9.578750E+6,  2.330616E-4
9.585000E+6,  1.865625E-4
9.591250E+6,  2.122447E-4
9.597500E+6,  2.069548E-4
9.603750E+6,  2.088472E-4
9.610000E+6,  2.138242E-4
9.616250E+6,  2.121925E-4
9.622500E+6,  1.985803E-4
9.628750E+6,  2.319887E-4
9.635000E+6,  2.363920E-4
9.641250E+6,  2.293438E-4
9.647500E+6,  2.276078E-4
9.653750E+6,  2.180263E-4
9.660000E+6,  2.206415E-4
9.666250E+6,  2.276972E-4
9.672500E+6,  2.425835E-4
9.678750E+6,  2.429932E-4
9.685000E+6,  2.242029E-4
9.691250E+6,  2.295300E-4
9.697500E+6,  2.106130E-4
9.703750E+6,  2.207458E-4
9.710000E+6,  2.208427E-4
9.716250E+6,  2.278090E-4
9.722500E+6,  2.234131E-4
9.728750E+6,  2.379864E-4
9.735000E+6,  2.473146E-4
9.741250E+6,  2.449602E-4
9.747500E+6,  2.301112E-4
9.753750E+6,  2.425388E-4
9.760000E+6,  2.311915E-4
9.766250E+6,  2.402291E-4
9.772500E+6,  2.210215E-4
9.778750E+6,  2.335683E-4
9.785000E+6,  2.333969E-4
9.791250E+6,  2.469867E-4
9.797500E+6,  2.488494E-4
9.803750E+6,  2.358705E-4
9.810000E+6,  2.349913E-4
9.816250E+6,  2.602339E-4
9.822500E+6,  2.372041E-4
9.828750E+6,  2.545714E-4
9.835000E+6,  2.347529E-4
9.841250E+6,  2.488345E-4
9.847500E+6,  2.595931E-4
9.853750E+6,  2.231821E-4
9.860000E+6,  2.363920E-4
9.866250E+6,  2.686381E-4
9.872500E+6,  2.420321E-4
9.878750E+6,  2.431273E-4
9.885000E+6,  2.360940E-4
9.891250E+6,  2.455413E-4
9.897500E+6,  2.386570E-4
9.903750E+6,  2.398118E-4
9.910000E+6,  2.179518E-4
9.916250E+6,  2.576262E-4
9.922500E+6,  2.500564E-4
9.928750E+6,  2.411753E-4
9.935000E+6,  2.504885E-4
9.941250E+6,  2.558976E-4
9.947500E+6,  2.543479E-4
9.953750E+6,  2.619177E-4
9.960000E+6,  2.579838E-4
9.966250E+6,  2.423078E-4
9.972500E+6,  2.545267E-4
9.978750E+6,  2.567023E-4
9.985000E+6,  2.610385E-4
9.991250E+6,  2.619773E-4
9.997500E+6,  2.445281E-4
1.000375E+7,  2.494156E-4
1.001000E+7,  2.599210E-4
1.001625E+7,  2.513975E-4
1.002250E+7,  2.679378E-4
1.002875E+7,  2.690107E-4
1.003500E+7,  2.481639E-4
1.004125E+7,  2.723783E-4
1.004750E+7,  2.560318E-4
1.005375E+7,  2.689064E-4
1.006000E+7,  2.715290E-4
1.006625E+7,  2.494156E-4
1.007250E+7,  2.598166E-4
1.007875E+7,  2.715588E-4
1.008500E+7,  2.670288E-4
1.009125E+7,  2.560019E-4
1.009750E+7,  2.656728E-4
1.010375E+7,  2.670884E-4
1.011000E+7,  2.786964E-4
1.011625E+7,  2.638698E-4
1.012250E+7,  2.553314E-4
1.012875E+7,  2.724528E-4
1.013500E+7,  2.706349E-4
1.014125E+7,  2.630949E-4
1.014750E+7,  2.751201E-4
1.015375E+7,  2.842247E-4
1.016000E+7,  2.856851E-4
1.016625E+7,  2.796054E-4
1.017250E+7,  2.867728E-4
1.017875E+7,  2.666861E-4
1.018500E+7,  2.705306E-4
1.019125E+7,  2.786964E-4
1.019750E+7,  2.702028E-4
1.020375E+7,  2.699196E-4
1.021000E+7,  2.672821E-4
1.021625E+7,  2.773702E-4
1.022250E+7,  2.947599E-4
1.022875E+7,  2.665818E-4
1.023500E+7,  2.919137E-4
1.024125E+7,  2.764910E-4
1.024750E+7,  2.743155E-4
1.025375E+7,  2.895296E-4
1.026000E+7,  3.108233E-4
1.026625E+7,  2.831966E-4
1.027250E+7,  2.591312E-4
1.027875E+7,  2.952665E-4
1.028500E+7,  2.701581E-4
1.029125E+7,  2.962649E-4
1.029750E+7,  2.983063E-4
1.030375E+7,  2.915263E-4
1.031000E+7,  2.734512E-4
1.031625E+7,  2.965331E-4
1.032250E+7,  2.958924E-4
