SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:20 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.346320E-5,    -1.482591E-4
8.566250E+6,    -2.374500E-5,    -1.779571E-4
8.572500E+6,    -2.095848E-5,    -1.704097E-4
8.578750E+6,    -1.296401E-6,    -1.609400E-4
8.585000E+6,    -1.202524E-5,    -1.708344E-4
8.591250E+6,    -1.189858E-5,    -1.608133E-4
8.597500E+6,    -9.775162E-6,    -1.632646E-4
8.603750E+6,    -9.834766E-7,    -1.734495E-4
8.610000E+6,    -2.606213E-5,    -1.775548E-4
8.616250E+6,    -3.449619E-6,    -1.610368E-4
8.622500E+6,    -7.309020E-6,    -1.977608E-4
8.628750E+6,    -1.900643E-5,    -1.553297E-4
8.635000E+6,    -1.677126E-5,    -1.578555E-4
8.641250E+6,    3.658235E-6,    -1.910254E-4
8.647500E+6,    -6.042421E-6,    -1.808405E-4
8.653750E+6,    -1.186877E-5,    -1.855344E-4
8.660000E+6,    -1.567602E-5,    -2.025813E-4
8.666250E+6,    -2.472848E-5,    -1.823977E-4
8.672500E+6,    -1.025200E-5,    -1.781359E-4
8.678750E+6,    -1.218915E-5,    -1.656413E-4
8.685000E+6,    -1.744926E-5,    -1.702160E-4
8.691250E+6,    -2.875924E-6,    -1.661703E-4
8.697500E+6,    -1.095235E-5,    -1.681149E-4
8.703750E+6,    -1.663715E-5,    -1.727864E-4
8.710000E+6,    -1.221895E-5,    -1.780465E-4
8.716250E+6,    -9.275973E-6,    -2.031252E-4
8.722500E+6,    -1.039356E-5,    -1.808107E-4
8.728750E+6,    -6.720424E-6,    -2.182871E-4
8.735000E+6,    -4.135072E-6,    -1.786500E-4
8.741250E+6,    -2.755970E-5,    -1.843795E-4
8.747500E+6,    -2.001971E-5,    -1.824498E-4
8.753750E+6,    -5.751848E-6,    -1.884773E-4
8.760000E+6,    -1.313537E-5,    -1.804233E-4
8.766250E+6,    2.443790E-6,    -1.667887E-4
8.772500E+6,    -5.260110E-6,    -1.912490E-4
8.778750E+6,    -1.141429E-5,    -1.732707E-4
8.785000E+6,    -1.130253E-5,    -1.954809E-4
8.791250E+6,    -2.599508E-5,    -1.893863E-4
8.797500E+6,    -2.338737E-5,    -2.042502E-4
8.803750E+6,    -3.229827E-5,    -1.935810E-4
8.810000E+6,    -2.398342E-5,    -1.818612E-4
8.816250E+6,    -3.844500E-6,    -1.740754E-4
8.822500E+6,    -3.033876E-5,    -1.863837E-4
8.828750E+6,    -2.850592E-5,    -1.889840E-4
8.835000E+6,    -3.822148E-6,    -1.865998E-4
8.841250E+6,    -6.444752E-6,    -1.839399E-4
8.847500E+6,    -6.668270E-6,    -1.839474E-4
8.853750E+6,    -2.501905E-5,    -1.843572E-4
8.860000E+6,    -2.593547E-5,    -1.940951E-4
8.866250E+6,    -2.487004E-5,    -1.965612E-4
8.872500E+6,    -1.990795E-5,    -1.923740E-4
8.878750E+6,    -1.972169E-5,    -2.048090E-4
8.885000E+6,    -2.673268E-5,    -1.965240E-4
8.891250E+6,    -2.261996E-5,    -2.020523E-4
8.897500E+6,    -2.075732E-5,    -1.921728E-4
8.903750E+6,    -3.130734E-5,    -2.259463E-4
8.910000E+6,    -1.251698E-5,    -1.936778E-4
8.916250E+6,    -2.269447E-5,    -1.920164E-4
8.922500E+6,    1.788139E-6,    -1.907423E-4
8.928750E+6,    -2.019852E-5,    -1.849830E-4
8.935000E+6,    -3.731251E-5,    -1.975670E-4
8.941250E+6,    -4.625320E-5,    -2.340525E-4
8.947500E+6,    -3.280491E-5,    -1.933128E-4
8.953750E+6,    -1.955032E-5,    -1.876280E-4
8.960000E+6,    -1.582503E-5,    -2.057776E-4
8.966250E+6,    -4.272163E-5,    -2.166480E-4
8.972500E+6,    -1.097471E-5,    -2.017915E-4
8.978750E+6,    -3.071129E-5,    -1.985878E-4
8.985000E+6,    -2.685189E-5,    -2.166331E-4
8.991250E+6,    -4.467368E-5,    -2.164096E-4
8.997500E+6,    -9.536743E-7,    -1.933351E-4
9.003750E+6,    -2.884865E-5,    -2.038926E-4
9.010000E+6,    -4.315376E-5,    -1.960546E-4
9.016250E+6,    -1.975149E-5,    -2.055019E-4
9.022500E+6,    -4.191697E-5,    -1.990795E-4
9.028750E+6,    -3.214180E-5,    -2.136528E-4
9.035000E+6,    -5.751848E-6,    -1.781210E-4
9.041250E+6,    -2.568215E-5,    -1.870468E-4
9.047500E+6,    -3.410876E-5,    -2.131313E-4
9.053750E+6,    -2.887100E-5,    -1.967922E-4
9.060000E+6,    -2.061576E-5,    -1.953393E-4
9.066250E+6,    -3.509969E-5,    -2.004430E-4
9.072500E+6,    -1.792610E-5,    -2.138838E-4
9.078750E+6,    -4.622340E-5,    -1.981556E-4
9.085000E+6,    -3.106892E-5,    -2.089739E-4
9.091250E+6,    -3.513694E-5,    -2.031773E-4
9.097500E+6,    -2.225488E-5,    -1.982898E-4
9.103750E+6,    -3.050268E-5,    -2.243966E-4
9.110000E+6,    -2.685934E-5,    -1.924112E-4
9.116250E+6,    -2.796948E-5,    -2.303571E-4
9.122500E+6,    -2.547354E-5,    -2.077073E-4
9.128750E+6,    -2.381951E-5,    -2.109408E-4
9.135000E+6,    -1.691282E-5,    -2.100840E-4
9.141250E+6,    -4.062057E-5,    -1.996905E-4
9.147500E+6,    -3.154576E-5,    -2.142638E-4
9.153750E+6,    -3.546476E-5,    -2.082735E-4
9.160000E+6,    -4.102290E-5,    -2.148598E-4
9.166250E+6,    -1.449883E-5,    -2.185330E-4
9.172500E+6,    -2.443790E-5,    -2.289712E-4
9.178750E+6,    -2.990663E-5,    -2.073944E-4
9.185000E+6,    -2.504885E-5,    -2.160519E-4
9.191250E+6,    -3.343821E-5,    -2.168268E-4
9.197500E+6,    -2.226233E-5,    -2.223998E-4
9.203750E+6,    -3.543496E-5,    -2.292842E-4
9.210000E+6,    -4.340708E-5,    -2.300292E-4
9.216250E+6,    -1.627207E-5,    -2.215058E-4
9.222500E+6,    -2.538413E-5,    -2.064258E-4
9.228750E+6,    -3.258884E-5,    -2.226532E-4
9.235000E+6,    -3.217161E-5,    -2.100170E-4
9.241250E+6,    -4.543364E-5,    -2.295971E-4
9.247500E+6,    -3.315508E-5,    -2.100170E-4
9.253750E+6,    -2.226233E-5,    -2.437532E-4
9.260000E+6,    -3.905594E-5,    -2.291799E-4
9.266250E+6,    -4.509091E-5,    -2.351254E-4
9.272500E+6,    -4.908442E-5,    -2.136081E-4
9.278750E+6,    -3.854930E-5,    -2.318323E-4
9.285000E+6,    -2.843142E-5,    -2.373904E-4
9.291250E+6,    -3.421307E-5,    -2.282709E-4
9.297500E+6,    -2.589822E-5,    -2.151281E-4
9.303750E+6,    -3.725290E-5,    -2.249926E-4
9.310000E+6,    -4.625320E-5,    -2.381504E-4
9.316250E+6,    -5.917251E-5,    -2.447516E-4
9.322500E+6,    -4.370511E-5,    -2.438128E-4
9.328750E+6,    -4.290044E-5,    -2.314597E-4
9.335000E+6,    -4.589558E-5,    -2.280176E-4
9.341250E+6,    -1.920760E-5,    -2.177656E-4
9.347500E+6,    -3.051758E-5,    -2.120435E-4
9.353750E+6,    -2.309680E-5,    -2.428442E-4
9.360000E+6,    -4.905462E-5,    -2.246201E-4
9.366250E+6,    -2.115965E-5,    -2.332926E-4
9.372500E+6,    -3.112853E-5,    -2.148151E-4
9.378750E+6,    -2.664328E-5,    -2.397895E-4
9.385000E+6,    -3.084540E-5,    -2.332330E-4
9.391250E+6,    -4.169345E-5,    -2.427995E-4
9.397500E+6,    -1.393259E-5,    -2.361089E-4
9.403750E+6,    -5.587935E-5,    -2.335310E-4
9.410000E+6,    -2.309680E-5,    -2.204776E-4
9.416250E+6,    -3.583729E-5,    -2.424270E-4
9.422500E+6,    -5.069375E-5,    -2.458096E-4
9.428750E+6,    -3.838539E-5,    -2.392530E-4
9.435000E+6,    -4.184246E-5,    -2.487302E-4
9.441250E+6,    -4.485250E-5,    -2.450943E-4
9.447500E+6,    -6.079674E-5,    -2.292991E-4
9.453750E+6,    -4.234910E-5,    -2.514422E-4
9.460000E+6,    -4.839897E-5,    -2.575815E-4
9.466250E+6,    -4.118681E-5,    -2.387762E-4
9.472500E+6,    -3.102422E-5,    -2.293885E-4
9.478750E+6,    -3.939867E-5,    -2.290905E-4
9.485000E+6,    -3.555417E-5,    -2.385676E-4
9.491250E+6,    -2.637506E-5,    -2.419055E-4
9.497500E+6,    -5.686283E-5,    -2.442002E-4
9.503750E+6,    -3.084540E-5,    -2.510548E-4
9.510000E+6,    -4.684925E-5,    -2.350211E-4
9.516250E+6,    -4.991889E-5,    -2.287328E-4
9.522500E+6,    -5.146861E-5,    -2.439916E-4
9.528750E+6,    -5.999207E-5,    -2.437532E-4
9.535000E+6,    -4.163384E-5,    -2.510250E-4
9.541250E+6,    -4.851818E-5,    -2.537370E-4
9.547500E+6,    -4.136562E-5,    -2.536476E-4
