SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:28 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.712143E-5,    -1.720861E-4
8.566250E+6,    -1.143664E-5,    -1.414493E-4
8.572500E+6,    -1.956522E-5,    -1.797155E-4
8.578750E+6,    7.197261E-6,    -1.564100E-4
8.585000E+6,    -6.169081E-6,    -1.732111E-4
8.591250E+6,    1.166761E-5,    -1.333654E-4
8.597500E+6,    -1.430511E-6,    -1.499876E-4
8.603750E+6,    -4.246831E-6,    -1.751855E-4
8.610000E+6,    -2.823770E-5,    -1.654625E-4
8.616250E+6,    -2.771616E-6,    -1.499951E-4
8.622500E+6,    1.341105E-7,    -1.792088E-4
8.628750E+6,    2.093613E-6,    -1.542866E-4
8.635000E+6,    -1.332164E-5,    -1.508519E-4
8.641250E+6,    -1.863390E-5,    -1.563728E-4
8.647500E+6,    -1.706183E-6,    -1.521781E-4
8.653750E+6,    -1.072884E-6,    -1.893342E-4
8.660000E+6,    -4.254282E-6,    -1.597852E-4
8.666250E+6,    -1.102686E-5,    -1.729056E-4
8.672500E+6,    -1.166016E-5,    -1.903102E-4
8.678750E+6,    -1.395494E-5,    -1.707003E-4
8.685000E+6,    -1.772493E-5,    -1.857504E-4
8.691250E+6,    -1.225621E-5,    -1.728535E-4
8.697500E+6,    -8.091331E-6,    -1.673028E-4
8.703750E+6,    -2.454966E-5,    -1.811013E-4
8.710000E+6,    -4.418194E-6,    -1.621395E-4
8.716250E+6,    -1.262128E-5,    -1.826286E-4
8.722500E+6,    -2.664328E-5,    -1.711696E-4
8.728750E+6,    -1.124293E-5,    -1.848564E-4
8.735000E+6,    -1.286715E-5,    -1.749396E-4
8.741250E+6,    -1.055747E-5,    -1.673624E-4
8.747500E+6,    -5.476177E-6,    -1.718998E-4
8.753750E+6,    -1.578033E-5,    -1.724511E-4
8.760000E+6,    -1.974404E-5,    -1.601800E-4
8.766250E+6,    -7.510185E-6,    -1.990721E-4
8.772500E+6,    -1.653284E-5,    -1.823753E-4
8.778750E+6,    -2.702326E-5,    -1.828223E-4
8.785000E+6,    -1.410395E-5,    -1.942962E-4
8.791250E+6,    -3.276765E-5,    -1.782626E-4
8.797500E+6,    -2.547354E-5,    -1.847669E-4
8.803750E+6,    3.218651E-6,    -1.736432E-4
8.810000E+6,    2.741814E-6,    -1.736879E-4
8.816250E+6,    -5.364418E-6,    -1.664609E-4
8.822500E+6,    -6.221235E-6,    -1.467839E-4
8.828750E+6,    -1.794100E-5,    -1.745522E-4
8.835000E+6,    -4.307926E-5,    -1.801774E-4
8.841250E+6,    -3.073364E-5,    -1.819879E-4
8.847500E+6,    -1.700222E-5,    -1.766980E-4
8.853750E+6,    -1.206994E-5,    -1.814589E-4
8.860000E+6,    -1.541525E-5,    -1.789853E-4
8.866250E+6,    -1.339614E-5,    -1.713336E-4
8.872500E+6,    -5.535781E-6,    -1.885667E-4
8.878750E+6,    -1.824647E-5,    -1.862645E-4
8.885000E+6,    -1.185387E-5,    -1.639724E-4
8.891250E+6,    -3.131479E-5,    -1.940131E-4
8.897500E+6,    -2.987683E-5,    -1.862496E-4
8.903750E+6,    -4.757941E-5,    -1.989454E-4
8.910000E+6,    -8.314848E-6,    -1.687184E-4
8.916250E+6,    -8.538365E-6,    -1.885891E-4
8.922500E+6,    -1.697242E-5,    -1.611188E-4
8.928750E+6,    5.364418E-6,    -1.835674E-4
8.935000E+6,    -2.449006E-5,    -1.638085E-4
8.941250E+6,    -4.047155E-5,    -2.084374E-4
8.947500E+6,    -2.059340E-5,    -1.786947E-4
8.953750E+6,    -2.369285E-5,    -2.057105E-4
8.960000E+6,    -2.633780E-5,    -1.733378E-4
8.966250E+6,    -4.395843E-6,    -1.661032E-4
8.972500E+6,    -2.487004E-5,    -1.858249E-4
8.978750E+6,    -3.568828E-6,    -2.083033E-4
8.985000E+6,    -1.855940E-5,    -1.931489E-4
8.991250E+6,    -2.391636E-5,    -1.981705E-4
8.997500E+6,    -8.970499E-6,    -1.932234E-4
9.003750E+6,    -1.469254E-5,    -2.081618E-4
9.010000E+6,    -1.727045E-5,    -1.955256E-4
9.016250E+6,    -1.817197E-5,    -1.955181E-4
9.022500E+6,    -3.068894E-5,    -1.828521E-4
9.028750E+6,    -2.934039E-5,    -1.952648E-4
9.035000E+6,    3.680587E-6,    -1.690388E-4
9.041250E+6,    -1.480430E-5,    -2.006441E-4
9.047500E+6,    -5.714595E-6,    -2.009720E-4
9.053750E+6,    -8.225441E-6,    -1.885444E-4
9.060000E+6,    -2.418458E-5,    -2.023876E-4
9.066250E+6,    -2.688915E-5,    -1.999661E-4
9.072500E+6,    -1.450628E-5,    -1.930371E-4
9.078750E+6,    -2.820790E-5,    -2.098083E-4
9.085000E+6,    -2.773851E-5,    -1.897663E-4
9.091250E+6,    -2.354383E-5,    -1.952276E-4
9.097500E+6,    -1.563132E-5,    -1.832098E-4
9.103750E+6,    -3.762543E-5,    -2.115518E-4
9.110000E+6,    -2.150238E-5,    -1.778007E-4
9.116250E+6,    -3.106892E-5,    -2.094209E-4
9.122500E+6,    -2.831221E-5,    -2.020523E-4
9.128750E+6,    -3.692508E-5,    -2.040416E-4
9.135000E+6,    -3.014505E-5,    -2.120435E-4
9.141250E+6,    -2.577901E-5,    -2.072528E-4
9.147500E+6,    -1.810491E-5,    -2.051964E-4
9.153750E+6,    -1.292676E-5,    -2.007410E-4
9.160000E+6,    -4.056096E-5,    -2.235472E-4
9.166250E+6,    -4.403293E-5,    -2.305061E-4
9.172500E+6,    -1.769513E-5,    -2.079159E-4
9.178750E+6,    -1.525879E-5,    -2.006143E-4
9.185000E+6,    -3.728271E-5,    -1.961663E-4
9.191250E+6,    -3.844500E-5,    -1.959503E-4
9.197500E+6,    -3.716350E-5,    -2.086014E-4
9.203750E+6,    -2.802908E-5,    -2.093762E-4
9.210000E+6,    -3.754348E-5,    -1.986548E-4
9.216250E+6,    -4.585087E-5,    -2.101064E-4
9.222500E+6,    -3.120303E-5,    -2.064109E-4
9.228750E+6,    -2.870709E-5,    -1.993552E-4
9.235000E+6,    -1.689047E-5,    -2.031773E-4
9.241250E+6,    -2.935529E-5,    -1.992285E-4
9.247500E+6,    -2.513081E-5,    -2.048314E-4
9.253750E+6,    -1.935661E-5,    -2.127960E-4
