SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:23 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -1.790375E-5,    -1.853630E-4
8.566250E+6,    -5.804002E-6,    -1.683831E-4
8.572500E+6,    -1.557916E-5,    -1.578778E-4
8.578750E+6,    -1.405180E-5,    -1.804754E-4
8.585000E+6,    -1.125038E-5,    -1.633614E-4
8.591250E+6,    7.480383E-6,    -1.838207E-4
8.597500E+6,    -1.458824E-5,    -1.606345E-4
8.603750E+6,    -1.556426E-5,    -1.804009E-4
8.610000E+6,    1.937151E-7,    -1.563206E-4
8.616250E+6,    3.978610E-6,    -1.713410E-4
8.622500E+6,    -1.722574E-5,    -1.898855E-4
8.628750E+6,    1.133978E-5,    -1.594126E-4
8.635000E+6,    -2.939254E-5,    -1.768097E-4
8.641250E+6,    -1.019984E-5,    -1.680851E-4
8.647500E+6,    -2.329051E-5,    -1.748651E-4
8.653750E+6,    -2.081692E-5,    -1.775995E-4
8.660000E+6,    -6.295741E-6,    -1.832098E-4
8.666250E+6,    -2.413988E-6,    -1.887083E-4
8.672500E+6,    -9.894371E-6,    -1.806095E-4
8.678750E+6,    -3.010035E-5,    -1.792461E-4
8.685000E+6,    1.406670E-5,    -1.775771E-4
8.691250E+6,    -2.954155E-5,    -1.916960E-4
8.697500E+6,    -1.834333E-5,    -2.048314E-4
8.703750E+6,    -2.101064E-6,    -1.813322E-4
8.710000E+6,    -2.287328E-6,    -1.813397E-4
8.716250E+6,    -2.183020E-5,    -1.697093E-4
8.722500E+6,    -7.607043E-6,    -1.761913E-4
8.728750E+6,    -1.430511E-6,    -1.840740E-4
8.735000E+6,    5.900860E-6,    -1.823008E-4
8.741250E+6,    -8.039176E-6,    -1.885518E-4
8.747500E+6,    -3.844500E-6,    -1.712963E-4
8.753750E+6,    -1.961738E-5,    -1.748353E-4
8.760000E+6,    -1.090020E-5,    -1.857355E-4
8.766250E+6,    -1.119822E-5,    -1.856461E-4
8.772500E+6,    -1.833588E-5,    -1.776591E-4
8.778750E+6,    -2.680719E-5,    -1.790971E-4
8.785000E+6,    -4.559010E-5,    -1.894906E-4
8.791250E+6,    -2.969056E-5,    -1.763850E-4
8.797500E+6,    -1.683831E-5,    -1.924932E-4
8.803750E+6,    1.452863E-6,    -1.823381E-4
8.810000E+6,    4.045665E-6,    -1.751855E-4
8.816250E+6,    -1.760572E-5,    -2.052486E-4
8.822500E+6,    -1.505017E-5,    -1.857132E-4
8.828750E+6,    -2.393126E-5,    -1.745895E-4
8.835000E+6,    -2.008677E-5,    -1.572967E-4
8.841250E+6,    -2.519786E-5,    -1.742095E-4
8.847500E+6,    -1.088530E-5,    -1.936778E-4
8.853750E+6,    -1.229346E-6,    -1.951829E-4
8.860000E+6,    -2.766401E-5,    -1.838058E-4
8.866250E+6,    -6.102026E-6,    -1.891628E-4
8.872500E+6,    -2.817065E-5,    -1.836270E-4
8.878750E+6,    -1.704693E-5,    -1.878515E-4
