SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:29 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -2.744049E-5,    -1.621321E-4
8.566250E+6,    -7.748604E-7,    -1.731142E-4
8.572500E+6,    3.412366E-6,    -1.674891E-4
8.578750E+6,    4.060566E-6,    -1.423359E-4
8.585000E+6,    9.432435E-6,    -1.816079E-4
8.591250E+6,    -6.034970E-7,    -1.654327E-4
8.597500E+6,    -1.327693E-5,    -1.648515E-4
8.603750E+6,    -1.375377E-5,    -1.648217E-4
8.610000E+6,    -1.551211E-5,    -1.723692E-4
8.616250E+6,    -1.338124E-5,    -1.745373E-4
8.622500E+6,    -2.607703E-5,    -1.735464E-4
8.628750E+6,    -3.889203E-6,    -1.555011E-4
8.635000E+6,    -1.394749E-5,    -1.742840E-4
8.641250E+6,    -3.154576E-5,    -1.789257E-4
8.647500E+6,    -2.451986E-5,    -1.580492E-4
8.653750E+6,    -2.413988E-6,    -1.577511E-4
8.660000E+6,    -7.048249E-6,    -1.632050E-4
8.666250E+6,    -1.219660E-5,    -1.862720E-4
8.672500E+6,    -5.468726E-6,    -1.828820E-4
8.678750E+6,    -4.604459E-6,    -1.752377E-4
8.685000E+6,    -9.983778E-6,    -1.708195E-4
8.691250E+6,    -1.936406E-5,    -1.818165E-4
8.697500E+6,    -3.618002E-5,    -1.685396E-4
8.703750E+6,    -3.117323E-5,    -1.905039E-4
8.710000E+6,    -1.025945E-5,    -1.807883E-4
8.716250E+6,    -1.082569E-5,    -1.806915E-4
8.722500E+6,    -1.400709E-5,    -1.786053E-4
8.728750E+6,    -1.743436E-6,    -1.796037E-4
8.735000E+6,    -1.055747E-5,    -1.730919E-4
8.741250E+6,    -1.285225E-5,    -1.806915E-4
8.747500E+6,    -6.653368E-6,    -1.947284E-4
8.753750E+6,    -1.350045E-5,    -1.804382E-4
8.760000E+6,    -3.685057E-5,    -1.701117E-4
8.766250E+6,    -1.227856E-5,    -1.727790E-4
8.772500E+6,    -2.371520E-5,    -1.911372E-4
8.778750E+6,    8.121133E-7,    -1.939535E-4
8.785000E+6,    -1.814961E-5,    -1.779795E-4
8.791250E+6,    -3.106147E-5,    -2.041534E-4
8.797500E+6,    -6.429851E-6,    -1.794249E-4
8.803750E+6,    -1.356006E-5,    -1.924336E-4
8.810000E+6,    -1.838803E-5,    -1.604110E-4
