SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:24 PM

STIMULUS, REAL, IMAGINARY

8.560000E+6,    -3.105402E-5,    -1.508817E-4
8.566250E+6,    -1.639128E-7,    -1.751930E-4
8.572500E+6,    -1.242012E-5,    -1.654550E-4
8.578750E+6,    2.124161E-5,    -1.726374E-4
8.585000E+6,    4.470348E-7,    -1.685694E-4
8.591250E+6,    -1.002848E-5,    -1.806170E-4
8.597500E+6,    -1.785159E-5,    -1.827553E-4
8.603750E+6,    -1.154840E-6,    -1.685172E-4
8.610000E+6,    7.711351E-6,    -1.596138E-4
8.616250E+6,    -5.081296E-6,    -1.855344E-4
8.622500E+6,    5.289912E-7,    -1.579598E-4
8.628750E+6,    -1.137704E-5,    -1.769289E-4
8.635000E+6,    -5.692244E-6,    -1.494735E-4
8.641250E+6,    -7.353723E-6,    -1.853108E-4
8.647500E+6,    -5.908310E-6,    -1.785457E-4
8.653750E+6,    -1.215935E-5,    -1.734197E-4
8.660000E+6,    -3.097206E-5,    -1.906827E-4
8.666250E+6,    7.264316E-6,    -1.784861E-4
8.672500E+6,    -9.864569E-6,    -1.599491E-4
8.678750E+6,    -1.136214E-5,    -1.633167E-4
8.685000E+6,    -3.470480E-5,    -1.683012E-4
8.691250E+6,    -6.385148E-6,    -1.717508E-4
8.697500E+6,    -1.602620E-5,    -1.767501E-4
8.703750E+6,    -4.172325E-6,    -1.869276E-4
8.710000E+6,    -9.797513E-6,    -1.784489E-4
8.716250E+6,    -1.087040E-5,    -1.818985E-4
8.722500E+6,    -5.029142E-6,    -1.581609E-4
8.728750E+6,    -2.972037E-5,    -1.662374E-4
8.735000E+6,    -1.832843E-5,    -1.765862E-4
8.741250E+6,    -1.055002E-5,    -2.006292E-4
8.747500E+6,    -1.278520E-5,    -1.816228E-4
8.753750E+6,    -9.231269E-6,    -1.937225E-4
8.760000E+6,    -1.075864E-5,    -1.969561E-4
8.766250E+6,    6.899238E-6,    -1.839921E-4
8.772500E+6,    -6.340444E-6,    -1.767725E-4
8.778750E+6,    -1.955032E-5,    -1.728684E-4
8.785000E+6,    -2.222508E-5,    -1.795590E-4
8.791250E+6,    -7.949769E-6,    -1.801774E-4
