SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:37 PM

STIMULUS, RESPONSE

8.560000E+6,  1.600161E-4
8.566250E+6,  1.767725E-4
8.572500E+6,  1.817942E-4
8.578750E+6,  1.765713E-4
8.585000E+6,  1.759008E-4
8.591250E+6,  1.614839E-4
8.597500E+6,  1.684502E-4
8.603750E+6,  1.635402E-4
8.610000E+6,  1.759157E-4
8.616250E+6,  1.874492E-4
8.622500E+6,  1.848713E-4
8.628750E+6,  1.751706E-4
8.635000E+6,  1.783594E-4
8.641250E+6,  1.718104E-4
8.647500E+6,  1.706257E-4
8.653750E+6,  1.894832E-4
8.660000E+6,  1.651049E-4
8.666250E+6,  1.660958E-4
8.672500E+6,  1.683757E-4
8.678750E+6,  1.666397E-4
8.685000E+6,  1.730993E-4
8.691250E+6,  1.786649E-4
8.697500E+6,  1.994520E-4
8.703750E+6,  1.861826E-4
8.710000E+6,  1.837611E-4
8.716250E+6,  1.855716E-4
8.722500E+6,  2.052709E-4
8.728750E+6,  2.051145E-4
8.735000E+6,  1.733378E-4
8.741250E+6,  1.889542E-4
8.747500E+6,  1.940280E-4
8.753750E+6,  2.062395E-4
8.760000E+6,  1.773089E-4
8.766250E+6,  1.887828E-4
8.772500E+6,  2.023131E-4
8.778750E+6,  2.008826E-4
8.785000E+6,  1.731142E-4
8.791250E+6,  1.907572E-4
8.797500E+6,  1.939163E-4
8.803750E+6,  1.988411E-4
8.810000E+6,  1.807511E-4
8.816250E+6,  1.854748E-4
8.822500E+6,  1.873299E-4
8.828750E+6,  1.908466E-4
8.835000E+6,  1.802668E-4
8.841250E+6,  1.928434E-4
8.847500E+6,  1.753196E-4
8.853750E+6,  1.875013E-4
8.860000E+6,  1.841336E-4
8.866250E+6,  1.869798E-4
8.872500E+6,  1.960024E-4
8.878750E+6,  2.091080E-4
8.885000E+6,  1.836568E-4
8.891250E+6,  1.887530E-4
8.897500E+6,  2.108812E-4
8.903750E+6,  2.042428E-4
8.910000E+6,  1.891553E-4
8.916250E+6,  2.161860E-4
8.922500E+6,  1.955852E-4
8.928750E+6,  1.789108E-4
8.935000E+6,  2.145395E-4
8.941250E+6,  2.220348E-4
8.947500E+6,  1.873821E-4
