SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:21 PM

STIMULUS, RESPONSE

8.560000E+6,  1.787841E-4
8.566250E+6,  1.511499E-4
8.572500E+6,  1.857281E-4
8.578750E+6,  1.610667E-4
8.585000E+6,  1.522750E-4
8.591250E+6,  1.687929E-4
8.597500E+6,  1.909584E-4
8.603750E+6,  1.687407E-4
8.610000E+6,  2.046376E-4
8.616250E+6,  1.796260E-4
8.622500E+6,  1.660734E-4
8.628750E+6,  1.597404E-4
8.635000E+6,  1.634210E-4
8.641250E+6,  1.684427E-4
8.647500E+6,  1.739487E-4
8.653750E+6,  1.713112E-4
8.660000E+6,  1.808479E-4
8.666250E+6,  1.786947E-4
8.672500E+6,  1.782626E-4
8.678750E+6,  1.760870E-4
8.685000E+6,  1.660660E-4
8.691250E+6,  1.697317E-4
8.697500E+6,  1.885891E-4
8.703750E+6,  1.794919E-4
8.710000E+6,  1.817271E-4
8.716250E+6,  2.039149E-4
8.722500E+6,  1.736730E-4
8.728750E+6,  1.868829E-4
8.735000E+6,  1.737028E-4
8.741250E+6,  1.987293E-4
8.747500E+6,  1.840070E-4
8.753750E+6,  1.860112E-4
8.760000E+6,  1.858845E-4
8.766250E+6,  1.735315E-4
8.772500E+6,  1.637787E-4
8.778750E+6,  1.860186E-4
8.785000E+6,  1.834482E-4
8.791250E+6,  2.008453E-4
8.797500E+6,  1.740307E-4
8.803750E+6,  1.940429E-4
8.810000E+6,  1.675263E-4
8.816250E+6,  2.033710E-4
8.822500E+6,  1.968890E-4
8.828750E+6,  1.808926E-4
8.835000E+6,  1.786575E-4
8.841250E+6,  1.909807E-4
8.847500E+6,  1.841858E-4
8.853750E+6,  1.978204E-4
8.860000E+6,  1.787469E-4
8.866250E+6,  1.983643E-4
8.872500E+6,  1.809373E-4
8.878750E+6,  1.886040E-4
8.885000E+6,  2.133250E-4
8.891250E+6,  1.760125E-4
8.897500E+6,  1.992136E-4
8.903750E+6,  1.813620E-4
8.910000E+6,  1.913905E-4
8.916250E+6,  1.895353E-4
8.922500E+6,  2.008080E-4
8.928750E+6,  2.034679E-4
8.935000E+6,  1.924261E-4
8.941250E+6,  2.061278E-4
8.947500E+6,  1.837760E-4
8.953750E+6,  1.907721E-4
8.960000E+6,  1.770407E-4
8.966250E+6,  2.076477E-4
8.972500E+6,  1.836345E-4
8.978750E+6,  1.885742E-4
8.985000E+6,  2.038479E-4
8.991250E+6,  1.986623E-4
8.997500E+6,  2.135783E-4
9.003750E+6,  2.147108E-4
9.010000E+6,  1.939163E-4
9.016250E+6,  2.139658E-4
9.022500E+6,  2.033710E-4
9.028750E+6,  2.006963E-4
9.035000E+6,  1.868308E-4
9.041250E+6,  1.870021E-4
9.047500E+6,  2.007857E-4
9.053750E+6,  2.067611E-4
9.060000E+6,  1.993105E-4
9.066250E+6,  1.996011E-4
9.072500E+6,  1.923591E-4
9.078750E+6,  2.008006E-4
9.085000E+6,  1.853034E-4
9.091250E+6,  2.205595E-4
9.097500E+6,  2.123937E-4
9.103750E+6,  2.193078E-4
9.110000E+6,  2.095923E-4
9.116250E+6,  2.096072E-4
9.122500E+6,  2.191588E-4
9.128750E+6,  2.248958E-4
9.135000E+6,  2.080053E-4
9.141250E+6,  2.024919E-4
9.147500E+6,  2.173036E-4
9.153750E+6,  2.161115E-4
9.160000E+6,  1.899451E-4
9.166250E+6,  2.274662E-4
9.172500E+6,  2.079830E-4
9.178750E+6,  2.008304E-4
9.185000E+6,  2.193749E-4
9.191250E+6,  2.211705E-4
9.197500E+6,  2.124533E-4
9.203750E+6,  2.152026E-4
9.210000E+6,  2.144352E-4
9.216250E+6,  2.095029E-4
9.222500E+6,  2.137199E-4
9.228750E+6,  2.207309E-4
9.235000E+6,  2.378747E-4
9.241250E+6,  2.349541E-4
9.247500E+6,  2.215430E-4
9.253750E+6,  2.223030E-4
9.260000E+6,  2.295598E-4
9.266250E+6,  2.378225E-4
9.272500E+6,  2.083108E-4
9.278750E+6,  2.420470E-4
9.285000E+6,  2.364293E-4
9.291250E+6,  2.523810E-4
9.297500E+6,  2.119169E-4
9.303750E+6,  2.245456E-4
9.310000E+6,  2.253726E-4
9.316250E+6,  2.296716E-4
9.322500E+6,  2.238005E-4
9.328750E+6,  2.271906E-4
9.335000E+6,  2.280399E-4
9.341250E+6,  2.337545E-4
9.347500E+6,  2.167076E-4
9.353750E+6,  2.256110E-4
9.360000E+6,  2.249032E-4
9.366250E+6,  2.310127E-4
9.372500E+6,  2.240166E-4
9.378750E+6,  2.314970E-4
9.385000E+6,  2.314150E-4
9.391250E+6,  2.423078E-4
9.397500E+6,  2.411157E-4
9.403750E+6,  2.766848E-4
9.410000E+6,  2.324581E-4
9.416250E+6,  2.451688E-4
9.422500E+6,  2.562106E-4
9.428750E+6,  2.367496E-4
9.435000E+6,  2.677888E-4
9.441250E+6,  2.367347E-4
9.447500E+6,  2.464801E-4
9.453750E+6,  2.296269E-4
9.460000E+6,  2.591163E-4
9.466250E+6,  2.354905E-4
9.472500E+6,  2.480447E-4
