SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:27 PM

STIMULUS, RESPONSE

8.560000E+6,  1.497343E-4
8.566250E+6,  1.773760E-4
8.572500E+6,  1.828372E-4
8.578750E+6,  1.665875E-4
8.585000E+6,  1.797229E-4
8.591250E+6,  1.692697E-4
8.597500E+6,  1.731440E-4
8.603750E+6,  1.785532E-4
8.610000E+6,  1.679286E-4
8.616250E+6,  1.541004E-4
8.622500E+6,  1.799688E-4
8.628750E+6,  1.555085E-4
8.635000E+6,  1.704320E-4
8.641250E+6,  1.628846E-4
8.647500E+6,  1.352653E-4
8.653750E+6,  1.488551E-4
8.660000E+6,  1.816377E-4
8.666250E+6,  1.666099E-4
8.672500E+6,  1.679733E-4
8.678750E+6,  1.723319E-4
8.685000E+6,  1.796186E-4
8.691250E+6,  1.679212E-4
8.697500E+6,  1.656935E-4
8.703750E+6,  1.927987E-4
8.710000E+6,  1.602173E-4
8.716250E+6,  1.823008E-4
8.722500E+6,  1.914874E-4
8.728750E+6,  1.630932E-4
8.735000E+6,  1.641735E-4
8.741250E+6,  1.601130E-4
8.747500E+6,  1.723692E-4
8.753750E+6,  1.818165E-4
8.760000E+6,  1.629815E-4
8.766250E+6,  1.958683E-4
8.772500E+6,  1.758710E-4
8.778750E+6,  1.694039E-4
8.785000E+6,  1.974404E-4
8.791250E+6,  2.103746E-4
8.797500E+6,  1.835302E-4
8.803750E+6,  1.862943E-4
8.810000E+6,  1.693889E-4
8.816250E+6,  1.836121E-4
8.822500E+6,  1.775622E-4
8.828750E+6,  1.837313E-4
8.835000E+6,  1.929849E-4
8.841250E+6,  1.896843E-4
8.847500E+6,  2.109483E-4
8.853750E+6,  1.915693E-4
8.860000E+6,  1.713112E-4
8.866250E+6,  1.801923E-4
8.872500E+6,  1.849979E-4
8.878750E+6,  1.630262E-4
8.885000E+6,  1.810342E-4
8.891250E+6,  1.818985E-4
8.897500E+6,  1.880974E-4
8.903750E+6,  2.031177E-4
8.910000E+6,  1.888797E-4
8.916250E+6,  1.901835E-4
8.922500E+6,  1.929477E-4
8.928750E+6,  1.929551E-4
8.935000E+6,  2.010614E-4
8.941250E+6,  2.025291E-4
8.947500E+6,  1.903176E-4
8.953750E+6,  1.866668E-4
8.960000E+6,  1.819283E-4
8.966250E+6,  1.960769E-4
8.972500E+6,  1.837835E-4
8.978750E+6,  1.954362E-4
8.985000E+6,  1.916289E-4
8.991250E+6,  1.903325E-4
8.997500E+6,  2.025366E-4
9.003750E+6,  1.898333E-4
9.010000E+6,  1.803339E-4
9.016250E+6,  2.220944E-4
9.022500E+6,  2.059639E-4
9.028750E+6,  1.996234E-4
9.035000E+6,  1.931041E-4
9.041250E+6,  2.243444E-4
9.047500E+6,  2.008304E-4
9.053750E+6,  2.064183E-4
9.060000E+6,  1.918823E-4
9.066250E+6,  2.056658E-4
9.072500E+6,  1.883060E-4
9.078750E+6,  1.947954E-4
9.085000E+6,  2.179146E-4
9.091250E+6,  1.979992E-4
9.097500E+6,  1.931712E-4
9.103750E+6,  2.040789E-4
9.110000E+6,  1.995340E-4
9.116250E+6,  1.969859E-4
9.122500E+6,  1.901612E-4
9.128750E+6,  1.932457E-4
9.135000E+6,  2.154335E-4
9.141250E+6,  2.217293E-4
9.147500E+6,  1.908913E-4
9.153750E+6,  2.008826E-4
9.160000E+6,  2.171397E-4
9.166250E+6,  2.181381E-4
9.172500E+6,  1.933873E-4
9.178750E+6,  1.963973E-4
9.185000E+6,  1.885369E-4
