SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 10/27/2020
TIME: 3:27 PM

STIMULUS, RESPONSE

8.560000E+6,  1.486167E-4
8.566250E+6,  1.724213E-4
8.572500E+6,  1.636222E-4
8.578750E+6,  1.616552E-4
8.585000E+6,  1.651645E-4
8.591250E+6,  1.786128E-4
8.597500E+6,  1.711473E-4
8.603750E+6,  1.786426E-4
8.610000E+6,  1.560673E-4
8.616250E+6,  1.742691E-4
8.622500E+6,  1.435354E-4
8.628750E+6,  1.565665E-4
8.635000E+6,  1.579523E-4
8.641250E+6,  1.732707E-4
8.647500E+6,  1.674965E-4
8.653750E+6,  1.876652E-4
8.660000E+6,  1.497343E-4
8.666250E+6,  1.745000E-4
8.672500E+6,  1.757815E-4
8.678750E+6,  1.513436E-4
8.685000E+6,  1.712069E-4
8.691250E+6,  1.787096E-4
8.697500E+6,  1.607388E-4
8.703750E+6,  1.718104E-4
8.710000E+6,  1.637563E-4
8.716250E+6,  1.839921E-4
8.722500E+6,  1.803413E-4
8.728750E+6,  1.743957E-4
8.735000E+6,  1.686290E-4
8.741250E+6,  1.880676E-4
8.747500E+6,  1.773313E-4
8.753750E+6,  1.793727E-4
8.760000E+6,  1.879781E-4
8.766250E+6,  1.696497E-4
8.772500E+6,  1.879781E-4
8.778750E+6,  1.888201E-4
8.785000E+6,  1.906902E-4
8.791250E+6,  1.600012E-4
8.797500E+6,  1.905933E-4
8.803750E+6,  1.809373E-4
8.810000E+6,  1.665801E-4
8.816250E+6,  1.667812E-4
8.822500E+6,  1.822934E-4
8.828750E+6,  2.034977E-4
8.835000E+6,  1.676604E-4
8.841250E+6,  1.887009E-4
8.847500E+6,  1.687109E-4
8.853750E+6,  1.733005E-4
8.860000E+6,  1.830682E-4
8.866250E+6,  1.752824E-4
8.872500E+6,  1.684949E-4
8.878750E+6,  1.734570E-4
8.885000E+6,  1.968220E-4
8.891250E+6,  1.831055E-4
8.897500E+6,  1.886711E-4
8.903750E+6,  2.016723E-4
8.910000E+6,  1.677573E-4
8.916250E+6,  1.753718E-4
8.922500E+6,  1.719147E-4
8.928750E+6,  1.918972E-4
8.935000E+6,  1.765713E-4
8.941250E+6,  1.656860E-4
8.947500E+6,  1.949146E-4
8.953750E+6,  1.889467E-4
8.960000E+6,  1.841858E-4
8.966250E+6,  2.141148E-4
8.972500E+6,  1.899377E-4
8.978750E+6,  1.875907E-4
8.985000E+6,  2.130419E-4
8.991250E+6,  1.920089E-4
8.997500E+6,  1.840070E-4
9.003750E+6,  1.908168E-4
9.010000E+6,  1.898035E-4
9.016250E+6,  1.931190E-4
9.022500E+6,  1.865327E-4
9.028750E+6,  1.903474E-4
9.035000E+6,  1.565367E-4
9.041250E+6,  2.032295E-4
9.047500E+6,  1.918226E-4
9.053750E+6,  1.944080E-4
9.060000E+6,  2.042726E-4
9.066250E+6,  1.842007E-4
9.072500E+6,  1.810789E-4
9.078750E+6,  2.060980E-4
9.085000E+6,  1.916364E-4
9.091250E+6,  2.258644E-4
9.097500E+6,  1.976341E-4
9.103750E+6,  2.085343E-4
9.110000E+6,  1.968145E-4
9.116250E+6,  1.944080E-4
9.122500E+6,  1.916513E-4
9.128750E+6,  2.000630E-4
9.135000E+6,  1.998320E-4
9.141250E+6,  2.061874E-4
9.147500E+6,  2.113208E-4
9.153750E+6,  2.010763E-4
9.160000E+6,  1.891032E-4
9.166250E+6,  1.942068E-4
9.172500E+6,  1.945049E-4
9.178750E+6,  2.087951E-4
9.185000E+6,  2.021939E-4
9.191250E+6,  2.127439E-4
9.197500E+6,  1.970455E-4
9.203750E+6,  2.034083E-4
9.210000E+6,  2.091900E-4
9.216250E+6,  2.243668E-4
9.222500E+6,  1.922399E-4
9.228750E+6,  2.127662E-4
9.235000E+6,  2.259240E-4
9.241250E+6,  1.880080E-4
9.247500E+6,  2.141297E-4
9.253750E+6,  2.219602E-4
9.260000E+6,  2.093092E-4
9.266250E+6,  2.180785E-4
9.272500E+6,  2.029240E-4
9.278750E+6,  2.186000E-4
9.285000E+6,  2.270564E-4
9.291250E+6,  2.048165E-4
9.297500E+6,  2.050474E-4
9.303750E+6,  2.262071E-4
9.310000E+6,  2.195835E-4
9.316250E+6,  2.317578E-4
9.322500E+6,  2.051368E-4
9.328750E+6,  2.210140E-4
9.335000E+6,  2.195761E-4
9.341250E+6,  2.109036E-4
9.347500E+6,  2.223924E-4
9.353750E+6,  2.143458E-4
9.360000E+6,  2.333373E-4
9.366250E+6,  2.254248E-4
9.372500E+6,  2.118647E-4
9.378750E+6,  2.306923E-4
9.385000E+6,  2.237856E-4
9.391250E+6,  2.108812E-4
9.397500E+6,  2.499074E-4
9.403750E+6,  2.319664E-4
9.410000E+6,  2.131015E-4
9.416250E+6,  2.343059E-4
9.422500E+6,  2.369806E-4
9.428750E+6,  2.420321E-4
9.435000E+6,  2.226606E-4
9.441250E+6,  2.211928E-4
9.447500E+6,  2.317950E-4
9.453750E+6,  2.239794E-4
9.460000E+6,  2.226308E-4
9.466250E+6,  2.268627E-4
9.472500E+6,  2.648383E-4
9.478750E+6,  2.457649E-4
9.485000E+6,  2.384260E-4
9.491250E+6,  2.378970E-4
9.497500E+6,  2.460033E-4
9.503750E+6,  2.331361E-4
9.510000E+6,  2.412647E-4
9.516250E+6,  2.221763E-4
9.522500E+6,  2.460927E-4
9.528750E+6,  2.370328E-4
9.535000E+6,  2.321526E-4
9.541250E+6,  2.372488E-4
9.547500E+6,  2.270639E-4
9.553750E+6,  2.287328E-4
9.560000E+6,  2.445430E-4
9.566250E+6,  2.573580E-4
9.572500E+6,  2.446473E-4
9.578750E+6,  2.364889E-4
9.585000E+6,  2.417341E-4
9.591250E+6,  2.666861E-4
9.597500E+6,  2.370998E-4
9.603750E+6,  2.450198E-4
9.610000E+6,  2.544522E-4
9.616250E+6,  2.538860E-4
9.622500E+6,  2.353713E-4
9.628750E+6,  2.418533E-4
9.635000E+6,  2.429858E-4
9.641250E+6,  2.572984E-4
9.647500E+6,  2.345517E-4
9.653750E+6,  2.621114E-4
9.660000E+6,  2.651960E-4
9.666250E+6,  2.546161E-4
9.672500E+6,  2.418458E-4
9.678750E+6,  2.415851E-4
9.685000E+6,  2.717972E-4
9.691250E+6,  2.479702E-4
9.697500E+6,  2.463162E-4
9.703750E+6,  2.714247E-4
9.710000E+6,  2.418607E-4
9.716250E+6,  2.627075E-4
9.722500E+6,  2.322420E-4
9.728750E+6,  2.556145E-4
9.735000E+6,  2.605319E-4
9.741250E+6,  2.544373E-4
9.747500E+6,  2.607703E-4
9.753750E+6,  2.588481E-4
9.760000E+6,  2.593398E-4
9.766250E+6,  2.544075E-4
9.772500E+6,  2.749115E-4
9.778750E+6,  2.629608E-4
9.785000E+6,  2.988875E-4
9.791250E+6,  2.687275E-4
9.797500E+6,  2.590269E-4
9.803750E+6,  2.553016E-4
9.810000E+6,  2.861321E-4
9.816250E+6,  2.830923E-4
9.822500E+6,  2.609491E-4
9.828750E+6,  2.820194E-4
9.835000E+6,  2.535433E-4
9.841250E+6,  2.851188E-4
9.847500E+6,  2.629459E-4
9.853750E+6,  2.756715E-4
9.860000E+6,  2.924055E-4
9.866250E+6,  2.791435E-4
9.872500E+6,  2.834499E-4
9.878750E+6,  2.767593E-4
9.885000E+6,  2.457201E-4
9.891250E+6,  2.596974E-4
9.897500E+6,  2.678484E-4
9.903750E+6,  2.774298E-4
9.910000E+6,  2.721846E-4
9.916250E+6,  2.724975E-4
9.922500E+6,  2.863258E-4
9.928750E+6,  2.917051E-4
9.935000E+6,  3.124624E-4
9.941250E+6,  2.950281E-4
9.947500E+6,  3.014952E-4
9.953750E+6,  2.872199E-4
9.960000E+6,  3.078878E-4
9.966250E+6,  2.856404E-4
9.972500E+6,  2.734065E-4
9.978750E+6,  3.009737E-4
9.985000E+6,  2.908260E-4
9.991250E+6,  3.053099E-4
9.997500E+6,  2.966374E-4
1.000375E+7,  2.952516E-4
1.001000E+7,  2.876669E-4
1.001625E+7,  2.891272E-4
1.002250E+7,  3.126562E-4
1.002875E+7,  2.927333E-4
1.003500E+7,  2.928525E-4
1.004125E+7,  3.138185E-4
1.004750E+7,  2.814829E-4
1.005375E+7,  2.951771E-4
1.006000E+7,  2.892613E-4
1.006625E+7,  3.254414E-4
1.007250E+7,  3.107190E-4
1.007875E+7,  3.013760E-4
1.008500E+7,  3.087968E-4
1.009125E+7,  3.243685E-4
1.009750E+7,  3.016591E-4
1.010375E+7,  3.049970E-4
1.011000E+7,  3.348440E-4
1.011625E+7,  3.128648E-4
1.012250E+7,  3.381521E-4
1.012875E+7,  3.252774E-4
1.013500E+7,  3.264546E-4
1.014125E+7,  3.264993E-4
1.014750E+7,  3.086925E-4
1.015375E+7,  3.210604E-4
1.016000E+7,  3.247410E-4
1.016625E+7,  3.028363E-4
1.017250E+7,  3.345311E-4
1.017875E+7,  3.088564E-4
1.018500E+7,  3.288835E-4
1.019125E+7,  3.170222E-4
1.019750E+7,  3.499091E-4
1.020375E+7,  3.208518E-4
1.021000E+7,  3.186911E-4
1.021625E+7,  3.226250E-4
1.022250E+7,  3.264546E-4
1.022875E+7,  3.228933E-4
1.023500E+7,  3.008991E-4
1.024125E+7,  3.383607E-4
1.024750E+7,  3.284812E-4
1.025375E+7,  3.306121E-4
1.026000E+7,  3.171712E-4
1.026625E+7,  3.427416E-4
1.027250E+7,  3.216416E-4
1.027875E+7,  3.386140E-4
1.028500E+7,  3.308356E-4
1.029125E+7,  3.482252E-4
1.029750E+7,  3.370196E-4
1.030375E+7,  3.329515E-4
1.031000E+7,  3.620535E-4
1.031625E+7,  3.584027E-4
1.032250E+7,  3.294945E-4
1.032875E+7,  3.614128E-4
1.033500E+7,  3.529340E-4
1.034125E+7,  3.505796E-4
1.034750E+7,  3.502220E-4
1.035375E+7,  3.646016E-4
1.036000E+7,  3.529042E-4
1.036625E+7,  3.503710E-4
1.037250E+7,  3.660321E-4
1.037875E+7,  3.660768E-4
1.038500E+7,  3.623217E-4
1.039125E+7,  3.692210E-4
1.039750E+7,  3.417283E-4
1.040375E+7,  3.448129E-4
1.041000E+7,  3.466904E-4
1.041625E+7,  3.748238E-4
1.042250E+7,  3.764480E-4
1.042875E+7,  3.785640E-4
1.043500E+7,  3.570020E-4
1.044125E+7,  3.767610E-4
1.044750E+7,  3.511757E-4
1.045375E+7,  3.786832E-4
1.046000E+7,  3.739595E-4
1.046625E+7,  3.686994E-4
1.047250E+7,  3.817976E-4
1.047875E+7,  3.787875E-4
1.048500E+7,  3.750324E-4
1.049125E+7,  3.703088E-4
1.049750E+7,  3.889650E-4
1.050375E+7,  3.979504E-4
1.051000E+7,  4.040599E-4
1.051625E+7,  3.906190E-4
1.052250E+7,  3.864467E-4
1.052875E+7,  3.892332E-4
1.053500E+7,  3.863871E-4
1.054125E+7,  3.906786E-4
1.054750E+7,  3.912449E-4
1.055375E+7,  3.971308E-4
1.056000E+7,  3.870428E-4
1.056625E+7,  4.023910E-4
1.057250E+7,  3.890991E-4
1.057875E+7,  4.055500E-4
1.058500E+7,  3.976375E-4
1.059125E+7,  4.156828E-4
1.059750E+7,  3.944188E-4
1.060375E+7,  3.836304E-4
1.061000E+7,  3.957897E-4
1.061625E+7,  4.079789E-4
1.062250E+7,  4.092306E-4
1.062875E+7,  3.920645E-4
1.063500E+7,  3.877580E-4
1.064125E+7,  4.271865E-4
1.064750E+7,  4.318208E-4
1.065375E+7,  4.072934E-4
1.066000E+7,  4.117340E-4
1.066625E+7,  4.116446E-4
1.067250E+7,  4.318655E-4
1.067875E+7,  4.268885E-4
1.068500E+7,  4.327744E-4
1.069125E+7,  4.262030E-4
1.069750E+7,  4.197955E-4
1.070375E+7,  4.439503E-4
1.071000E+7,  4.227459E-4
1.071625E+7,  4.478693E-4
1.072250E+7,  4.282147E-4
1.072875E+7,  4.281700E-4
1.073500E+7,  4.394054E-4
1.074125E+7,  4.359037E-4
1.074750E+7,  4.327744E-4
1.075375E+7,  4.608333E-4
1.076000E+7,  4.374683E-4
1.076625E+7,  4.449338E-4
1.077250E+7,  4.548281E-4
1.077875E+7,  4.296899E-4
1.078500E+7,  4.664212E-4
1.079125E+7,  4.565865E-4
1.079750E+7,  4.627556E-4
1.080375E+7,  4.638582E-4
1.081000E+7,  4.807860E-4
1.081625E+7,  4.568398E-4
1.082250E+7,  4.684776E-4
1.082875E+7,  4.678667E-4
